Transaction_ID,Order_ID,Transaction_Mode,Rewards
TR_41003939,OR_31009243,UPI,Yes
TR_41003940,OR_31009986,UPI,No
TR_41003941,OR_31006092,Wallet,No
TR_41003942,OR_31004398,UPI,Yes
TR_41003943,OR_31009140,Credit Card,Yes
TR_41003944,OR_31005104,Credit Card,Yes
TR_41003945,OR_31002648,Debit Card,Yes
TR_41003946,OR_31008583,Credit Card,No
TR_41003947,OR_31001650,Debit Card,Yes
TR_41003948,OR_31009274,Debit Card,Yes
TR_41003949,OR_31004901,COD,Yes
TR_41003950,OR_31009245,UPI,Yes
TR_41003951,OR_31005295,Debit Card,No
TR_41003952,OR_31008756,UPI,No
TR_41003953,OR_31004107,Debit Card,Yes
TR_41003954,OR_31004591,UPI,Yes
TR_41003955,OR_31008870,Credit Card,Yes
TR_41003956,OR_31003660,Debit Card,Yes
TR_41003957,OR_31001757,COD,Yes
TR_41003958,OR_31001294,Wallet,Yes
TR_41003959,OR_31009035,Debit Card,No
TR_41003960,OR_31004410,COD,Yes
TR_41003961,OR_31003227,COD,Yes
TR_41003962,OR_31003697,COD,Yes
TR_41003963,OR_31007238,Debit Card,No
TR_41003964,OR_31008674,Wallet,Yes
TR_41003965,OR_31000241,Wallet,Yes
TR_41003966,OR_31003737,COD,No
TR_41003967,OR_31008341,COD,No
TR_41003968,OR_31003995,Credit Card,No
TR_41003969,OR_31005711,Debit Card,No
TR_41003970,OR_31008544,COD,Yes
TR_41003971,OR_31002319,Wallet,Yes
TR_41003972,OR_31004012,Debit Card,No
TR_41003973,OR_31002510,COD,No
TR_41003974,OR_31002382,Credit Card,Yes
TR_41003975,OR_31004492,COD,No
TR_41003976,OR_31005316,Debit Card,Yes
TR_41003977,OR_31007131,COD,Yes
TR_41003978,OR_31009672,COD,No
TR_41003979,OR_31009795,Debit Card,No
TR_41003980,OR_31004630,Credit Card,Yes
TR_41003981,OR_31008425,UPI,Yes
TR_41003982,OR_31002318,COD,Yes
TR_41003983,OR_31000550,Debit Card,Yes
TR_41003984,OR_31002713,Wallet,No
TR_41003985,OR_31006286,Wallet,Yes
TR_41003986,OR_31005003,COD,No
TR_41003987,OR_31008856,Wallet,No
TR_41003988,OR_31005423,Wallet,Yes
TR_41003989,OR_31001523,Debit Card,Yes
TR_41003990,OR_31002626,COD,No
TR_41003991,OR_31006511,UPI,No
TR_41003992,OR_31000041,Wallet,Yes
TR_41003993,OR_31003340,Credit Card,Yes
TR_41003994,OR_31006294,Debit Card,Yes
TR_41003995,OR_31007267,COD,No
TR_41003996,OR_31004459,Debit Card,Yes
TR_41003997,OR_31009799,Credit Card,Yes
TR_41003998,OR_31000698,Credit Card,No
TR_41003999,OR_31001523,Debit Card,No
TR_41004000,OR_31002578,UPI,Yes
TR_41004001,OR_31003289,Credit Card,No
TR_41004002,OR_31000248,COD,No
TR_41004003,OR_31003994,Debit Card,Yes
TR_41004004,OR_31007605,Debit Card,Yes
TR_41004005,OR_31000362,Credit Card,No
TR_41004006,OR_31002327,Credit Card,No
TR_41004007,OR_31002556,Debit Card,No
TR_41004008,OR_31005908,Wallet,No
TR_41004009,OR_31006097,Credit Card,No
TR_41004010,OR_31008644,Credit Card,No
TR_41004011,OR_31004573,Credit Card,Yes
TR_41004012,OR_31008861,COD,No
TR_41004013,OR_31002684,COD,No
TR_41004014,OR_31004835,UPI,Yes
TR_41004015,OR_31009063,COD,Yes
TR_41004016,OR_31008701,COD,Yes
TR_41004017,OR_31005245,Wallet,No
TR_41004018,OR_31002830,Credit Card,No
TR_41004019,OR_31003312,Credit Card,Yes
TR_41004020,OR_31001052,Debit Card,Yes
TR_41004021,OR_31007270,Wallet,Yes
TR_41004022,OR_31000234,Credit Card,Yes
TR_41004023,OR_31009785,COD,Yes
TR_41004024,OR_31002254,Wallet,No
TR_41004025,OR_31004688,COD,No
TR_41004026,OR_31008194,UPI,No
TR_41004027,OR_31007248,COD,No
TR_41004028,OR_31004263,COD,No
TR_41004029,OR_31003372,Debit Card,No
TR_41004030,OR_31005246,COD,No
TR_41004031,OR_31009732,UPI,Yes
TR_41004032,OR_31005792,Wallet,No
TR_41004033,OR_31009720,COD,No
TR_41004034,OR_31006022,UPI,No
TR_41004035,OR_31008984,Debit Card,Yes
TR_41004036,OR_31007896,Debit Card,Yes
TR_41004037,OR_31006142,Credit Card,Yes
TR_41004038,OR_31002173,Debit Card,No
TR_41004039,OR_31007371,UPI,Yes
TR_41004040,OR_31004771,UPI,No
TR_41004041,OR_31006083,Credit Card,No
TR_41004042,OR_31004172,UPI,Yes
TR_41004043,OR_31005805,Debit Card,No
TR_41004044,OR_31000606,Credit Card,Yes
TR_41004045,OR_31003123,Debit Card,Yes
TR_41004046,OR_31007017,Credit Card,Yes
TR_41004047,OR_31005192,Credit Card,No
TR_41004048,OR_31004458,COD,Yes
TR_41004049,OR_31009980,Debit Card,No
TR_41004050,OR_31002376,UPI,Yes
TR_41004051,OR_31001335,Wallet,No
TR_41004052,OR_31001585,COD,No
TR_41004053,OR_31003692,UPI,Yes
TR_41004054,OR_31006401,Debit Card,Yes
TR_41004055,OR_31009128,COD,No
TR_41004056,OR_31002924,UPI,No
TR_41004057,OR_31009887,Wallet,No
TR_41004058,OR_31008607,UPI,Yes
TR_41004059,OR_31006296,Wallet,Yes
TR_41004060,OR_31009124,UPI,Yes
TR_41004061,OR_31004273,COD,Yes
TR_41004062,OR_31000181,Credit Card,No
TR_41004063,OR_31003841,Credit Card,Yes
TR_41004064,OR_31002212,UPI,Yes
TR_41004065,OR_31001330,Debit Card,No
TR_41004066,OR_31000246,Credit Card,Yes
TR_41004067,OR_31007124,COD,Yes
TR_41004068,OR_31009663,Credit Card,No
TR_41004069,OR_31005919,Debit Card,No
TR_41004070,OR_31008332,Wallet,Yes
TR_41004071,OR_31000844,Credit Card,Yes
TR_41004072,OR_31005249,Debit Card,No
TR_41004073,OR_31003809,Debit Card,No
TR_41004074,OR_31003636,UPI,No
TR_41004075,OR_31005150,Wallet,Yes
TR_41004076,OR_31007279,UPI,Yes
TR_41004077,OR_31001189,UPI,No
TR_41004078,OR_31008829,Debit Card,Yes
TR_41004079,OR_31003284,Credit Card,No
TR_41004080,OR_31003761,Wallet,No
TR_41004081,OR_31003605,Debit Card,Yes
TR_41004082,OR_31005203,UPI,No
TR_41004083,OR_31005646,UPI,No
TR_41004084,OR_31001026,Credit Card,Yes
TR_41004085,OR_31003680,COD,Yes
TR_41004086,OR_31004746,Credit Card,Yes
TR_41004087,OR_31000315,COD,No
TR_41004088,OR_31006720,Debit Card,No
TR_41004089,OR_31001268,COD,No
TR_41004090,OR_31006860,COD,No
TR_41004091,OR_31003613,COD,No
TR_41004092,OR_31006802,COD,No
TR_41004093,OR_31009723,UPI,No
TR_41004094,OR_31003431,Debit Card,Yes
TR_41004095,OR_31003604,Debit Card,Yes
TR_41004096,OR_31000289,UPI,No
TR_41004097,OR_31004677,Credit Card,No
TR_41004098,OR_31002894,COD,No
TR_41004099,OR_31003943,Wallet,Yes
TR_41004100,OR_31006107,Credit Card,Yes
TR_41004101,OR_31007730,Wallet,No
TR_41004102,OR_31001204,Credit Card,Yes
TR_41004103,OR_31006704,Wallet,Yes
TR_41004104,OR_31003205,Debit Card,No
TR_41004105,OR_31000279,Debit Card,No
TR_41004106,OR_31000701,Wallet,No
TR_41004107,OR_31009048,Credit Card,No
TR_41004108,OR_31001490,Wallet,Yes
TR_41004109,OR_31007229,Credit Card,Yes
TR_41004110,OR_31003423,Debit Card,No
TR_41004111,OR_31000749,Wallet,No
TR_41004112,OR_31007248,Credit Card,No
TR_41004113,OR_31004584,Debit Card,Yes
TR_41004114,OR_31001573,Credit Card,Yes
TR_41004115,OR_31009806,Wallet,No
TR_41004116,OR_31005965,Wallet,Yes
TR_41004117,OR_31001215,UPI,No
TR_41004118,OR_31003824,Wallet,No
TR_41004119,OR_31001529,Debit Card,No
TR_41004120,OR_31006325,Debit Card,No
TR_41004121,OR_31004184,UPI,No
TR_41004122,OR_31007749,Wallet,Yes
TR_41004123,OR_31002207,Credit Card,Yes
TR_41004124,OR_31002677,Credit Card,No
TR_41004125,OR_31008450,UPI,No
TR_41004126,OR_31009563,UPI,Yes
TR_41004127,OR_31008293,COD,No
TR_41004128,OR_31000665,COD,No
TR_41004129,OR_31004427,UPI,No
TR_41004130,OR_31000743,Debit Card,Yes
TR_41004131,OR_31001886,Debit Card,No
TR_41004132,OR_31003550,Wallet,No
TR_41004133,OR_31005464,UPI,Yes
TR_41004134,OR_31006257,COD,No
TR_41004135,OR_31003408,Debit Card,No
TR_41004136,OR_31003796,Debit Card,Yes
TR_41004137,OR_31007187,Debit Card,Yes
TR_41004138,OR_31002793,Credit Card,No
TR_41004139,OR_31009424,Wallet,No
TR_41004140,OR_31009287,UPI,No
TR_41004141,OR_31004608,COD,Yes
TR_41004142,OR_31005163,Credit Card,Yes
TR_41004143,OR_31002659,Wallet,No
TR_41004144,OR_31008787,Credit Card,Yes
TR_41004145,OR_31001826,Credit Card,No
TR_41004146,OR_31003078,UPI,Yes
TR_41004147,OR_31009792,UPI,No
TR_41004148,OR_31003908,COD,Yes
TR_41004149,OR_31001320,Credit Card,No
TR_41004150,OR_31000900,COD,No
TR_41004151,OR_31008714,UPI,Yes
TR_41004152,OR_31005317,COD,No
TR_41004153,OR_31007013,Debit Card,Yes
TR_41004154,OR_31008931,Debit Card,No
TR_41004155,OR_31000663,Debit Card,No
TR_41004156,OR_31007601,Credit Card,Yes
TR_41004157,OR_31002266,Debit Card,No
TR_41004158,OR_31001066,COD,Yes
TR_41004159,OR_31007435,Credit Card,Yes
TR_41004160,OR_31005803,Debit Card,No
TR_41004161,OR_31009813,UPI,Yes
TR_41004162,OR_31002788,Credit Card,No
TR_41004163,OR_31004002,UPI,Yes
TR_41004164,OR_31001363,COD,No
TR_41004165,OR_31001356,UPI,Yes
TR_41004166,OR_31001954,COD,No
TR_41004167,OR_31004271,Debit Card,Yes
TR_41004168,OR_31000162,COD,Yes
TR_41004169,OR_31002050,UPI,Yes
TR_41004170,OR_31000657,Wallet,Yes
TR_41004171,OR_31008630,Credit Card,Yes
TR_41004172,OR_31005962,Credit Card,Yes
TR_41004173,OR_31009452,COD,No
TR_41004174,OR_31001995,UPI,No
TR_41004175,OR_31008524,Wallet,Yes
TR_41004176,OR_31001485,Credit Card,No
TR_41004177,OR_31005933,Wallet,Yes
TR_41004178,OR_31008147,Debit Card,Yes
TR_41004179,OR_31008958,UPI,Yes
TR_41004180,OR_31002362,Credit Card,Yes
TR_41004181,OR_31008173,COD,No
TR_41004182,OR_31009160,Credit Card,No
TR_41004183,OR_31003119,Wallet,No
TR_41004184,OR_31004618,UPI,Yes
TR_41004185,OR_31003136,UPI,No
TR_41004186,OR_31006412,UPI,No
TR_41004187,OR_31006450,COD,Yes
TR_41004188,OR_31003307,Wallet,No
TR_41004189,OR_31005930,COD,No
TR_41004190,OR_31006921,Credit Card,Yes
TR_41004191,OR_31008345,COD,Yes
TR_41004192,OR_31009966,UPI,No
TR_41004193,OR_31008826,COD,Yes
TR_41004194,OR_31000873,Wallet,No
TR_41004195,OR_31001080,UPI,No
TR_41004196,OR_31009091,Debit Card,No
TR_41004197,OR_31008142,Wallet,Yes
TR_41004198,OR_31008720,COD,No
TR_41004199,OR_31005137,Wallet,Yes
TR_41004200,OR_31001407,UPI,No
TR_41004201,OR_31007124,Wallet,Yes
TR_41004202,OR_31009553,Debit Card,Yes
TR_41004203,OR_31009866,UPI,Yes
TR_41004204,OR_31004181,UPI,No
TR_41004205,OR_31003300,Debit Card,No
TR_41004206,OR_31000476,UPI,Yes
TR_41004207,OR_31003325,COD,Yes
TR_41004208,OR_31008855,UPI,Yes
TR_41004209,OR_31007731,Credit Card,No
TR_41004210,OR_31003533,Credit Card,Yes
TR_41004211,OR_31007975,Debit Card,No
TR_41004212,OR_31000809,UPI,No
TR_41004213,OR_31006623,Debit Card,Yes
TR_41004214,OR_31007706,Debit Card,No
TR_41004215,OR_31005174,Credit Card,No
TR_41004216,OR_31003264,Credit Card,No
TR_41004217,OR_31006013,Debit Card,No
TR_41004218,OR_31005122,Credit Card,No
TR_41004219,OR_31006872,UPI,Yes
TR_41004220,OR_31005081,Wallet,No
TR_41004221,OR_31004940,COD,Yes
TR_41004222,OR_31003962,COD,Yes
TR_41004223,OR_31005870,UPI,Yes
TR_41004224,OR_31003202,UPI,Yes
TR_41004225,OR_31002006,Wallet,No
TR_41004226,OR_31000001,COD,Yes
TR_41004227,OR_31006329,UPI,Yes
TR_41004228,OR_31001093,UPI,No
TR_41004229,OR_31004121,Wallet,No
TR_41004230,OR_31002216,Debit Card,Yes
TR_41004231,OR_31000239,Wallet,No
TR_41004232,OR_31007799,Wallet,Yes
TR_41004233,OR_31005430,UPI,Yes
TR_41004234,OR_31001699,COD,Yes
TR_41004235,OR_31000182,UPI,No
TR_41004236,OR_31004032,Credit Card,Yes
TR_41004237,OR_31001263,COD,No
TR_41004238,OR_31008770,Credit Card,No
TR_41004239,OR_31008094,COD,No
TR_41004240,OR_31008195,COD,Yes
TR_41004241,OR_31009727,COD,No
TR_41004242,OR_31005266,Credit Card,No
TR_41004243,OR_31009022,Wallet,Yes
TR_41004244,OR_31006534,Credit Card,Yes
TR_41004245,OR_31001930,Credit Card,Yes
TR_41004246,OR_31007536,UPI,No
TR_41004247,OR_31000241,COD,No
TR_41004248,OR_31007431,Wallet,No
TR_41004249,OR_31000126,Credit Card,No
TR_41004250,OR_31001510,Wallet,Yes
TR_41004251,OR_31007045,Debit Card,No
TR_41004252,OR_31006692,Debit Card,Yes
TR_41004253,OR_31000444,Wallet,No
TR_41004254,OR_31001384,Debit Card,No
TR_41004255,OR_31008663,Debit Card,No
TR_41004256,OR_31004738,Credit Card,No
TR_41004257,OR_31007733,Credit Card,No
TR_41004258,OR_31004409,Credit Card,No
TR_41004259,OR_31002959,UPI,Yes
TR_41004260,OR_31009318,Credit Card,No
TR_41004261,OR_31000901,UPI,No
TR_41004262,OR_31002687,COD,Yes
TR_41004263,OR_31006641,Wallet,No
TR_41004264,OR_31008456,Credit Card,No
TR_41004265,OR_31009658,COD,No
TR_41004266,OR_31001148,Debit Card,No
TR_41004267,OR_31007969,Credit Card,Yes
TR_41004268,OR_31004575,Debit Card,No
TR_41004269,OR_31002309,UPI,Yes
TR_41004270,OR_31002888,Wallet,No
TR_41004271,OR_31001303,UPI,Yes
TR_41004272,OR_31009886,Debit Card,Yes
TR_41004273,OR_31004187,Wallet,No
TR_41004274,OR_31005488,Debit Card,No
TR_41004275,OR_31001346,COD,Yes
TR_41004276,OR_31002459,COD,No
TR_41004277,OR_31007033,Credit Card,No
TR_41004278,OR_31004011,Wallet,Yes
TR_41004279,OR_31004348,UPI,No
TR_41004280,OR_31009554,Debit Card,No
TR_41004281,OR_31002973,Debit Card,No
TR_41004282,OR_31009648,COD,No
TR_41004283,OR_31002793,Credit Card,Yes
TR_41004284,OR_31006627,UPI,No
TR_41004285,OR_31002786,Debit Card,Yes
TR_41004286,OR_31001576,UPI,No
TR_41004287,OR_31001103,Credit Card,No
TR_41004288,OR_31006841,COD,No
TR_41004289,OR_31009033,COD,No
TR_41004290,OR_31002391,COD,Yes
TR_41004291,OR_31004467,Credit Card,No
TR_41004292,OR_31008551,COD,Yes
TR_41004293,OR_31008203,Wallet,No
TR_41004294,OR_31007189,Credit Card,Yes
TR_41004295,OR_31001895,Wallet,No
TR_41004296,OR_31004192,UPI,Yes
TR_41004297,OR_31002585,Debit Card,Yes
TR_41004298,OR_31001045,UPI,Yes
TR_41004299,OR_31001358,COD,Yes
TR_41004300,OR_31000547,Credit Card,Yes
TR_41004301,OR_31006298,UPI,Yes
TR_41004302,OR_31000659,Wallet,Yes
TR_41004303,OR_31001744,Debit Card,No
TR_41004304,OR_31005156,Credit Card,No
TR_41004305,OR_31008942,Wallet,No
TR_41004306,OR_31004362,COD,Yes
TR_41004307,OR_31000474,Wallet,No
TR_41004308,OR_31004475,COD,Yes
TR_41004309,OR_31007735,COD,No
TR_41004310,OR_31004309,COD,No
TR_41004311,OR_31003761,Wallet,Yes
TR_41004312,OR_31004898,UPI,No
TR_41004313,OR_31004216,COD,No
TR_41004314,OR_31008155,UPI,Yes
TR_41004315,OR_31004320,COD,No
TR_41004316,OR_31002637,Credit Card,No
TR_41004317,OR_31006092,UPI,Yes
TR_41004318,OR_31001896,UPI,No
TR_41004319,OR_31008767,Debit Card,Yes
TR_41004320,OR_31002770,Credit Card,Yes
TR_41004321,OR_31001134,COD,No
TR_41004322,OR_31002363,Debit Card,Yes
TR_41004323,OR_31001606,COD,Yes
TR_41004324,OR_31002157,COD,No
TR_41004325,OR_31005191,COD,Yes
TR_41004326,OR_31006324,Credit Card,Yes
TR_41004327,OR_31008662,COD,No
TR_41004328,OR_31004915,Credit Card,No
TR_41004329,OR_31006068,UPI,Yes
TR_41004330,OR_31001428,UPI,No
TR_41004331,OR_31008988,COD,Yes
TR_41004332,OR_31005525,COD,Yes
TR_41004333,OR_31001934,Wallet,No
TR_41004334,OR_31002665,COD,No
TR_41004335,OR_31003629,UPI,No
TR_41004336,OR_31006734,UPI,Yes
TR_41004337,OR_31009776,COD,Yes
TR_41004338,OR_31009751,Credit Card,Yes
TR_41004339,OR_31004828,COD,Yes
TR_41004340,OR_31000743,Wallet,Yes
TR_41004341,OR_31008341,Wallet,No
TR_41004342,OR_31008253,COD,Yes
TR_41004343,OR_31007037,Credit Card,Yes
TR_41004344,OR_31008741,UPI,Yes
TR_41004345,OR_31004127,UPI,No
TR_41004346,OR_31009153,Debit Card,No
TR_41004347,OR_31005845,UPI,Yes
TR_41004348,OR_31007684,Debit Card,Yes
TR_41004349,OR_31009040,Debit Card,No
TR_41004350,OR_31009623,Debit Card,Yes
TR_41004351,OR_31008847,Credit Card,Yes
TR_41004352,OR_31004815,COD,No
TR_41004353,OR_31005830,COD,No
TR_41004354,OR_31004555,COD,Yes
TR_41004355,OR_31009040,Wallet,No
TR_41004356,OR_31008379,COD,No
TR_41004357,OR_31000348,Wallet,No
TR_41004358,OR_31000768,UPI,Yes
TR_41004359,OR_31006113,Wallet,Yes
TR_41004360,OR_31009805,Wallet,Yes
TR_41004361,OR_31006238,COD,Yes
TR_41004362,OR_31008407,COD,Yes
TR_41004363,OR_31002443,Credit Card,No
TR_41004364,OR_31007277,COD,No
TR_41004365,OR_31006557,UPI,Yes
TR_41004366,OR_31001173,COD,Yes
TR_41004367,OR_31009731,Credit Card,Yes
TR_41004368,OR_31008875,UPI,No
TR_41004369,OR_31008233,Credit Card,Yes
TR_41004370,OR_31008794,Wallet,Yes
TR_41004371,OR_31002617,Debit Card,Yes
TR_41004372,OR_31004175,Wallet,Yes
TR_41004373,OR_31003704,UPI,Yes
TR_41004374,OR_31006384,Wallet,No
TR_41004375,OR_31004407,Credit Card,No
TR_41004376,OR_31000996,COD,Yes
TR_41004377,OR_31002120,UPI,No
TR_41004378,OR_31003127,UPI,No
TR_41004379,OR_31004802,Credit Card,No
TR_41004380,OR_31002007,Credit Card,No
TR_41004381,OR_31006043,Credit Card,No
TR_41004382,OR_31004148,Credit Card,Yes
TR_41004383,OR_31007898,Wallet,No
TR_41004384,OR_31009473,COD,No
TR_41004385,OR_31009035,UPI,Yes
TR_41004386,OR_31007270,Credit Card,No
TR_41004387,OR_31001399,Wallet,No
TR_41004388,OR_31006758,Wallet,No
TR_41004389,OR_31002958,UPI,No
TR_41004390,OR_31002389,Credit Card,Yes
TR_41004391,OR_31009336,Debit Card,No
TR_41004392,OR_31003225,Debit Card,Yes
TR_41004393,OR_31004969,Credit Card,No
TR_41004394,OR_31002729,UPI,Yes
TR_41004395,OR_31001884,Wallet,No
TR_41004396,OR_31004334,COD,No
TR_41004397,OR_31002549,Debit Card,No
TR_41004398,OR_31009095,UPI,Yes
TR_41004399,OR_31000331,Credit Card,No
TR_41004400,OR_31002410,COD,No
TR_41004401,OR_31004620,COD,No
TR_41004402,OR_31001930,Debit Card,No
TR_41004403,OR_31009702,Wallet,Yes
TR_41004404,OR_31004715,UPI,No
TR_41004405,OR_31004199,Credit Card,No
TR_41004406,OR_31005730,UPI,No
TR_41004407,OR_31000600,Credit Card,No
TR_41004408,OR_31007414,Credit Card,No
TR_41004409,OR_31005996,Debit Card,Yes
TR_41004410,OR_31007344,UPI,Yes
TR_41004411,OR_31005953,Debit Card,Yes
TR_41004412,OR_31007237,UPI,No
TR_41004413,OR_31002401,UPI,No
TR_41004414,OR_31007683,UPI,Yes
TR_41004415,OR_31009263,COD,Yes
TR_41004416,OR_31009174,Wallet,Yes
TR_41004417,OR_31008209,Debit Card,Yes
TR_41004418,OR_31005093,Credit Card,No
TR_41004419,OR_31006838,Credit Card,No
TR_41004420,OR_31007635,UPI,Yes
TR_41004421,OR_31007819,Debit Card,No
TR_41004422,OR_31006464,COD,No
TR_41004423,OR_31001139,Debit Card,No
TR_41004424,OR_31003198,Debit Card,No
TR_41004425,OR_31006564,COD,No
TR_41004426,OR_31004819,Wallet,Yes
TR_41004427,OR_31008161,COD,No
TR_41004428,OR_31005715,Wallet,Yes
TR_41004429,OR_31005285,Credit Card,Yes
TR_41004430,OR_31006790,Wallet,Yes
TR_41004431,OR_31004167,Credit Card,No
TR_41004432,OR_31005634,Debit Card,Yes
TR_41004433,OR_31003015,UPI,No
TR_41004434,OR_31003048,Debit Card,No
TR_41004435,OR_31007107,Wallet,No
TR_41004436,OR_31000335,COD,Yes
TR_41004437,OR_31008931,Debit Card,No
TR_41004438,OR_31000088,Debit Card,Yes
TR_41004439,OR_31008857,Debit Card,Yes
TR_41004440,OR_31000424,UPI,Yes
TR_41004441,OR_31001297,COD,No
TR_41004442,OR_31000677,Credit Card,No
TR_41004443,OR_31007249,UPI,No
TR_41004444,OR_31005880,UPI,Yes
TR_41004445,OR_31004529,Credit Card,No
TR_41004446,OR_31007706,Wallet,No
TR_41004447,OR_31007751,Credit Card,Yes
TR_41004448,OR_31009551,UPI,No
TR_41004449,OR_31001333,UPI,No
TR_41004450,OR_31006160,COD,Yes
TR_41004451,OR_31003510,Wallet,No
TR_41004452,OR_31007450,Wallet,No
TR_41004453,OR_31009933,UPI,No
TR_41004454,OR_31006437,COD,No
TR_41004455,OR_31001839,Debit Card,Yes
TR_41004456,OR_31000042,Wallet,No
TR_41004457,OR_31009438,UPI,No
TR_41004458,OR_31000837,Wallet,Yes
TR_41004459,OR_31006735,UPI,No
TR_41004460,OR_31003566,UPI,Yes
TR_41004461,OR_31001215,UPI,No
TR_41004462,OR_31003054,Credit Card,Yes
TR_41004463,OR_31000325,Debit Card,No
TR_41004464,OR_31006028,Wallet,Yes
TR_41004465,OR_31000739,COD,No
TR_41004466,OR_31005769,COD,Yes
TR_41004467,OR_31000235,UPI,No
TR_41004468,OR_31000279,Debit Card,No
TR_41004469,OR_31001992,COD,Yes
TR_41004470,OR_31002905,UPI,Yes
TR_41004471,OR_31007649,Wallet,No
TR_41004472,OR_31008744,COD,No
TR_41004473,OR_31007082,Credit Card,No
TR_41004474,OR_31001816,Debit Card,No
TR_41004475,OR_31008231,Credit Card,No
TR_41004476,OR_31000542,Wallet,No
TR_41004477,OR_31004876,UPI,Yes
TR_41004478,OR_31008636,COD,Yes
TR_41004479,OR_31002037,UPI,Yes
TR_41004480,OR_31003048,UPI,Yes
TR_41004481,OR_31007897,Wallet,Yes
TR_41004482,OR_31002752,Debit Card,Yes
TR_41004483,OR_31007516,Debit Card,Yes
TR_41004484,OR_31000503,Wallet,No
TR_41004485,OR_31002712,UPI,Yes
TR_41004486,OR_31003022,Credit Card,Yes
TR_41004487,OR_31009827,Debit Card,Yes
TR_41004488,OR_31009074,Debit Card,Yes
TR_41004489,OR_31009287,UPI,No
TR_41004490,OR_31004856,Wallet,Yes
TR_41004491,OR_31001274,Debit Card,Yes
TR_41004492,OR_31008831,COD,No
TR_41004493,OR_31000363,COD,Yes
TR_41004494,OR_31001457,Credit Card,No
TR_41004495,OR_31008208,UPI,Yes
TR_41004496,OR_31009253,Debit Card,Yes
TR_41004497,OR_31006980,Credit Card,Yes
TR_41004498,OR_31002998,Credit Card,Yes
TR_41004499,OR_31000363,Credit Card,No
TR_41004500,OR_31008368,UPI,No
TR_41004501,OR_31009221,UPI,Yes
TR_41004502,OR_31007267,Credit Card,Yes
TR_41004503,OR_31004810,COD,No
TR_41004504,OR_31009668,Debit Card,Yes
TR_41004505,OR_31005954,COD,No
TR_41004506,OR_31003893,Credit Card,No
TR_41004507,OR_31002210,UPI,Yes
TR_41004508,OR_31000069,Debit Card,Yes
TR_41004509,OR_31001834,Wallet,Yes
TR_41004510,OR_31003277,Debit Card,Yes
TR_41004511,OR_31009172,Credit Card,No
TR_41004512,OR_31008564,Credit Card,Yes
TR_41004513,OR_31007013,Credit Card,No
TR_41004514,OR_31003123,Credit Card,No
TR_41004515,OR_31004672,Credit Card,Yes
TR_41004516,OR_31007095,Credit Card,No
TR_41004517,OR_31006875,COD,Yes
TR_41004518,OR_31009024,Credit Card,Yes
TR_41004519,OR_31004875,COD,Yes
TR_41004520,OR_31009621,Debit Card,Yes
TR_41004521,OR_31000114,Credit Card,No
TR_41004522,OR_31005943,Credit Card,Yes
TR_41004523,OR_31000658,UPI,Yes
TR_41004524,OR_31005101,UPI,Yes
TR_41004525,OR_31002394,UPI,Yes
TR_41004526,OR_31008101,Credit Card,Yes
TR_41004527,OR_31007573,Credit Card,Yes
TR_41004528,OR_31000944,Credit Card,No
TR_41004529,OR_31000533,Credit Card,No
TR_41004530,OR_31000928,UPI,No
TR_41004531,OR_31003393,Credit Card,No
TR_41004532,OR_31009710,Credit Card,No
TR_41004533,OR_31008586,UPI,Yes
TR_41004534,OR_31005027,UPI,No
TR_41004535,OR_31005796,Credit Card,No
TR_41004536,OR_31005045,Wallet,Yes
TR_41004537,OR_31000714,Wallet,Yes
TR_41004538,OR_31009808,COD,No
TR_41004539,OR_31008062,COD,No
TR_41004540,OR_31004876,COD,No
TR_41004541,OR_31000794,Wallet,No
TR_41004542,OR_31005647,Debit Card,No
TR_41004543,OR_31008287,Credit Card,Yes
TR_41004544,OR_31005822,Credit Card,No
