Rating_ID,Order_ID,Product_Rating,Service_Rating
RT_101003264,OR_31004733,3,4
RT_101003265,OR_31005306,2,3
RT_101003266,OR_31007316,2,4
RT_101003267,OR_31001677,4,3
RT_101003268,OR_31004884,4,4
RT_101003269,OR_31008949,5,5
RT_101003270,OR_31007209,3,3
RT_101003271,OR_31004301,5,1
RT_101003272,OR_31002410,4,2
RT_101003273,OR_31007674,4,4
RT_101003274,OR_31005599,4,2
RT_101003275,OR_31004570,4,5
RT_101003276,OR_31007613,4,1
RT_101003277,OR_31001118,5,1
RT_101003278,OR_31003798,3,3
RT_101003279,OR_31004975,5,4
RT_101003280,OR_31006194,1,5
RT_101003281,OR_31008988,1,3
RT_101003282,OR_31009692,4,1
RT_101003283,OR_31007666,1,5
RT_101003284,OR_31003894,4,3
RT_101003285,OR_31004290,4,1
RT_101003286,OR_31002618,3,3
RT_101003287,OR_31002308,5,4
RT_101003288,OR_31008937,3,2
RT_101003289,OR_31009345,4,3
RT_101003290,OR_31006934,1,2
RT_101003291,OR_31001842,5,3
RT_101003292,OR_31001745,1,4
RT_101003293,OR_31007721,5,2
RT_101003294,OR_31001800,3,1
RT_101003295,OR_31002822,1,3
RT_101003296,OR_31002835,4,1
RT_101003297,OR_31003407,2,1
RT_101003298,OR_31006273,1,2
RT_101003299,OR_31002585,2,2
RT_101003300,OR_31003295,3,3
RT_101003301,OR_31009363,3,1
RT_101003302,OR_31002853,4,5
RT_101003303,OR_31002093,4,3
RT_101003304,OR_31008041,5,5
RT_101003305,OR_31004296,1,5
RT_101003306,OR_31001183,3,2
RT_101003307,OR_31001542,4,3
RT_101003308,OR_31003479,4,2
RT_101003309,OR_31001178,5,3
RT_101003310,OR_31007513,5,4
RT_101003311,OR_31001628,4,4
RT_101003312,OR_31009247,5,5
RT_101003313,OR_31001216,3,4
RT_101003314,OR_31005665,5,2
RT_101003315,OR_31005552,2,3
RT_101003316,OR_31008928,4,4
RT_101003317,OR_31002012,1,3
RT_101003318,OR_31003956,2,4
RT_101003319,OR_31000963,3,2
RT_101003320,OR_31006781,3,3
RT_101003321,OR_31001280,5,1
RT_101003322,OR_31002810,2,3
RT_101003323,OR_31003351,4,3
RT_101003324,OR_31008725,1,5
RT_101003325,OR_31007860,2,1
RT_101003326,OR_31000274,1,5
RT_101003327,OR_31005614,2,3
RT_101003328,OR_31008481,3,3
RT_101003329,OR_31002191,5,5
RT_101003330,OR_31006065,5,4
RT_101003331,OR_31008877,4,5
RT_101003332,OR_31008239,1,1
RT_101003333,OR_31000816,2,5
RT_101003334,OR_31008915,1,4
RT_101003335,OR_31004778,3,3
RT_101003336,OR_31005837,5,4
RT_101003337,OR_31006897,3,1
RT_101003338,OR_31007477,5,5
RT_101003339,OR_31001367,1,5
RT_101003340,OR_31003640,2,5
RT_101003341,OR_31004504,4,5
RT_101003342,OR_31003848,4,5
RT_101003343,OR_31003511,4,2
RT_101003344,OR_31009526,3,5
RT_101003345,OR_31004572,1,4
RT_101003346,OR_31002726,2,5
RT_101003347,OR_31004312,3,5
RT_101003348,OR_31009433,2,2
RT_101003349,OR_31005846,4,2
RT_101003350,OR_31002120,4,2
RT_101003351,OR_31006334,4,2
RT_101003352,OR_31006592,4,4
RT_101003353,OR_31000451,2,3
RT_101003354,OR_31001831,5,4
RT_101003355,OR_31000968,4,1
RT_101003356,OR_31005487,2,1
RT_101003357,OR_31004183,3,2
RT_101003358,OR_31007896,1,5
RT_101003359,OR_31008679,2,5
RT_101003360,OR_31001732,2,1
RT_101003361,OR_31006164,2,3
RT_101003362,OR_31006172,4,1
RT_101003363,OR_31005122,4,4
RT_101003364,OR_31006413,1,3
RT_101003365,OR_31001858,2,5
RT_101003366,OR_31006641,2,5
RT_101003367,OR_31009014,3,4
RT_101003368,OR_31003244,5,5
RT_101003369,OR_31006682,4,3
RT_101003370,OR_31009042,4,4
RT_101003371,OR_31000864,3,1
RT_101003372,OR_31005069,3,1
RT_101003373,OR_31003299,1,5
RT_101003374,OR_31009893,1,1
RT_101003375,OR_31006769,4,2
RT_101003376,OR_31005738,5,1
RT_101003377,OR_31001863,4,1
RT_101003378,OR_31004396,4,4
RT_101003379,OR_31000537,3,3
RT_101003380,OR_31001385,4,4
RT_101003381,OR_31006516,4,4
RT_101003382,OR_31009388,2,5
RT_101003383,OR_31008175,4,4
RT_101003384,OR_31003885,4,5
RT_101003385,OR_31007496,5,5
RT_101003386,OR_31004126,2,2
RT_101003387,OR_31004888,1,5
RT_101003388,OR_31008337,1,1
RT_101003389,OR_31008811,4,3
RT_101003390,OR_31002963,3,2
RT_101003391,OR_31001973,3,2
RT_101003392,OR_31006509,1,1
RT_101003393,OR_31005800,5,1
RT_101003394,OR_31003251,2,4
RT_101003395,OR_31000179,4,1
RT_101003396,OR_31007234,3,1
RT_101003397,OR_31003748,2,2
RT_101003398,OR_31002642,4,3
RT_101003399,OR_31008859,4,4
RT_101003400,OR_31005741,3,3
RT_101003401,OR_31002843,2,1
RT_101003402,OR_31001121,1,4
RT_101003403,OR_31007309,1,5
RT_101003404,OR_31004179,1,3
RT_101003405,OR_31006241,2,3
RT_101003406,OR_31001699,3,3
RT_101003407,OR_31004276,2,1
RT_101003408,OR_31002896,5,1
RT_101003409,OR_31001078,1,2
RT_101003410,OR_31000854,2,1
RT_101003411,OR_31002825,5,5
RT_101003412,OR_31009803,1,3
RT_101003413,OR_31005292,5,3
RT_101003414,OR_31008583,5,3
RT_101003415,OR_31002193,1,1
RT_101003416,OR_31007468,3,2
RT_101003417,OR_31002466,1,1
RT_101003418,OR_31008064,5,2
RT_101003419,OR_31007327,5,2
RT_101003420,OR_31006445,4,2
RT_101003421,OR_31006838,4,3
RT_101003422,OR_31002555,3,3
RT_101003423,OR_31001646,1,3
RT_101003424,OR_31003258,3,4
RT_101003425,OR_31008144,5,1
RT_101003426,OR_31008821,4,3
RT_101003427,OR_31009898,1,5
RT_101003428,OR_31009046,1,2
RT_101003429,OR_31003893,2,1
RT_101003430,OR_31005649,2,3
RT_101003431,OR_31000667,5,3
RT_101003432,OR_31005267,3,4
RT_101003433,OR_31006471,2,2
RT_101003434,OR_31004651,5,4
RT_101003435,OR_31001487,2,4
RT_101003436,OR_31002002,4,3
RT_101003437,OR_31004869,4,5
RT_101003438,OR_31003589,3,4
RT_101003439,OR_31004611,5,1
RT_101003440,OR_31006581,4,2
RT_101003441,OR_31009088,4,1
RT_101003442,OR_31002240,5,1
RT_101003443,OR_31001206,5,4
RT_101003444,OR_31005084,3,1
RT_101003445,OR_31008389,3,5
RT_101003446,OR_31008622,1,4
RT_101003447,OR_31006128,1,3
RT_101003448,OR_31007086,3,4
RT_101003449,OR_31005458,5,2
RT_101003450,OR_31002959,5,1
RT_101003451,OR_31009931,1,3
RT_101003452,OR_31001782,3,1
RT_101003453,OR_31005588,1,5
RT_101003454,OR_31001962,3,4
RT_101003455,OR_31001681,2,4
RT_101003456,OR_31008662,3,2
RT_101003457,OR_31006144,2,4
RT_101003458,OR_31006852,3,5
RT_101003459,OR_31006513,4,3
RT_101003460,OR_31001688,4,2
RT_101003461,OR_31006448,2,3
RT_101003462,OR_31003535,4,4
RT_101003463,OR_31005246,5,5
RT_101003464,OR_31008989,4,4
RT_101003465,OR_31006117,1,5
RT_101003466,OR_31008343,3,4
RT_101003467,OR_31006781,3,1
RT_101003468,OR_31008401,5,3
RT_101003469,OR_31007569,2,3
RT_101003470,OR_31009123,5,1
RT_101003471,OR_31003552,3,2
RT_101003472,OR_31000729,2,1
RT_101003473,OR_31002190,3,3
RT_101003474,OR_31009139,4,5
RT_101003475,OR_31002287,1,2
RT_101003476,OR_31003157,4,4
RT_101003477,OR_31006625,1,1
RT_101003478,OR_31003874,2,1
RT_101003479,OR_31000301,4,2
RT_101003480,OR_31009819,2,1
RT_101003481,OR_31004938,1,5
RT_101003482,OR_31001406,5,3
RT_101003483,OR_31009693,2,4
RT_101003484,OR_31004724,4,3
RT_101003485,OR_31005104,1,4
RT_101003486,OR_31009854,5,5
RT_101003487,OR_31007118,5,3
RT_101003488,OR_31005102,2,1
RT_101003489,OR_31003198,1,2
RT_101003490,OR_31004554,4,2
RT_101003491,OR_31003165,4,3
RT_101003492,OR_31000826,2,4
RT_101003493,OR_31005440,1,5
RT_101003494,OR_31000258,1,1
RT_101003495,OR_31004138,3,1
RT_101003496,OR_31007990,5,1
RT_101003497,OR_31003277,4,5
RT_101003498,OR_31009019,5,2
RT_101003499,OR_31000465,1,1
RT_101003500,OR_31008248,3,2
RT_101003501,OR_31005784,4,4
RT_101003502,OR_31005289,3,2
RT_101003503,OR_31009502,5,1
RT_101003504,OR_31000315,3,1
RT_101003505,OR_31001764,2,2
RT_101003506,OR_31003051,1,5
RT_101003507,OR_31000387,2,3
RT_101003508,OR_31006562,4,5
RT_101003509,OR_31000365,1,4
RT_101003510,OR_31008138,2,1
RT_101003511,OR_31009358,1,5
RT_101003512,OR_31003449,5,3
RT_101003513,OR_31003301,5,2
RT_101003514,OR_31009349,3,4
RT_101003515,OR_31007790,1,1
RT_101003516,OR_31007420,4,2
RT_101003517,OR_31009939,5,5
RT_101003518,OR_31009901,5,5
RT_101003519,OR_31003271,2,2
RT_101003520,OR_31000137,3,2
RT_101003521,OR_31003769,1,5
RT_101003522,OR_31000919,2,3
RT_101003523,OR_31009473,5,5
RT_101003524,OR_31000970,2,3
RT_101003525,OR_31006902,5,5
RT_101003526,OR_31005254,2,2
RT_101003527,OR_31009723,5,5
RT_101003528,OR_31007273,3,3
RT_101003529,OR_31006410,4,3
RT_101003530,OR_31004284,4,4
RT_101003531,OR_31000936,3,4
RT_101003532,OR_31006419,2,4
RT_101003533,OR_31002928,3,1
RT_101003534,OR_31005350,2,4
RT_101003535,OR_31001794,2,2
RT_101003536,OR_31001819,3,4
RT_101003537,OR_31002998,5,3
RT_101003538,OR_31000726,2,2
RT_101003539,OR_31000415,1,3
RT_101003540,OR_31007415,4,3
RT_101003541,OR_31000895,4,5
RT_101003542,OR_31001787,1,2
RT_101003543,OR_31002044,5,2
RT_101003544,OR_31005914,3,1
RT_101003545,OR_31005803,5,5
RT_101003546,OR_31007805,4,2
RT_101003547,OR_31005491,3,5
RT_101003548,OR_31001314,3,2
RT_101003549,OR_31003209,3,4
RT_101003550,OR_31009352,2,1
RT_101003551,OR_31007902,3,1
RT_101003552,OR_31006634,4,5
RT_101003553,OR_31002054,2,3
RT_101003554,OR_31002577,4,4
RT_101003555,OR_31005465,3,2
RT_101003556,OR_31000425,1,2
RT_101003557,OR_31002231,2,5
RT_101003558,OR_31006168,4,1
RT_101003559,OR_31004833,5,3
RT_101003560,OR_31002904,2,2
RT_101003561,OR_31004989,2,5
RT_101003562,OR_31002473,4,2
RT_101003563,OR_31005146,3,4
RT_101003564,OR_31008672,5,5
RT_101003565,OR_31001891,3,4
RT_101003566,OR_31003310,2,3
RT_101003567,OR_31003289,3,4
RT_101003568,OR_31001730,5,4
RT_101003569,OR_31000243,5,1
RT_101003570,OR_31008514,3,1
RT_101003571,OR_31001255,4,2
RT_101003572,OR_31002029,5,2
RT_101003573,OR_31008295,5,3
RT_101003574,OR_31007687,3,1
RT_101003575,OR_31004819,1,1
RT_101003576,OR_31004259,1,3
RT_101003577,OR_31007741,5,2
RT_101003578,OR_31008439,2,4
RT_101003579,OR_31001413,2,2
RT_101003580,OR_31002664,4,4
RT_101003581,OR_31001901,4,2
RT_101003582,OR_31004705,4,4
RT_101003583,OR_31004813,4,3
RT_101003584,OR_31004504,4,2
RT_101003585,OR_31007420,1,5
RT_101003586,OR_31007650,3,1
RT_101003587,OR_31005404,5,2
RT_101003588,OR_31006701,4,4
RT_101003589,OR_31001344,3,3
RT_101003590,OR_31005043,2,3
RT_101003591,OR_31002843,5,2
RT_101003592,OR_31001507,1,2
RT_101003593,OR_31008896,3,4
RT_101003594,OR_31002811,4,1
RT_101003595,OR_31004472,1,2
RT_101003596,OR_31009019,5,2
RT_101003597,OR_31004031,1,2
RT_101003598,OR_31007920,2,5
RT_101003599,OR_31000672,4,2
RT_101003600,OR_31002528,4,3
RT_101003601,OR_31001375,1,3
RT_101003602,OR_31005868,2,5
RT_101003603,OR_31004926,4,3
RT_101003604,OR_31002505,4,3
RT_101003605,OR_31002200,4,3
RT_101003606,OR_31009185,5,4
RT_101003607,OR_31005077,1,3
RT_101003608,OR_31006203,5,2
RT_101003609,OR_31001953,5,3
RT_101003610,OR_31003718,5,5
RT_101003611,OR_31002492,5,4
RT_101003612,OR_31002259,1,5
RT_101003613,OR_31009993,2,3
RT_101003614,OR_31008612,1,1
RT_101003615,OR_31008346,1,5
RT_101003616,OR_31004107,5,1
RT_101003617,OR_31006113,2,5
RT_101003618,OR_31001314,3,5
RT_101003619,OR_31003736,5,4
RT_101003620,OR_31006712,3,3
RT_101003621,OR_31009317,2,2
RT_101003622,OR_31003500,4,5
RT_101003623,OR_31003204,1,3
RT_101003624,OR_31007796,2,4
RT_101003625,OR_31008876,5,1
RT_101003626,OR_31001200,5,1
RT_101003627,OR_31004307,3,1
RT_101003628,OR_31005910,5,3
RT_101003629,OR_31004376,4,2
RT_101003630,OR_31001992,1,1
RT_101003631,OR_31001222,4,5
RT_101003632,OR_31006724,2,1
RT_101003633,OR_31005553,5,1
RT_101003634,OR_31007192,3,3
RT_101003635,OR_31000491,4,5
RT_101003636,OR_31009212,3,3
RT_101003637,OR_31002586,3,5
RT_101003638,OR_31002979,1,3
RT_101003639,OR_31001699,5,3
RT_101003640,OR_31000154,2,5
RT_101003641,OR_31009058,3,5
RT_101003642,OR_31007442,3,2
RT_101003643,OR_31003608,2,5
RT_101003644,OR_31001747,2,4
RT_101003645,OR_31001954,1,5
RT_101003646,OR_31008393,5,4
RT_101003647,OR_31004797,1,5
RT_101003648,OR_31005688,3,1
RT_101003649,OR_31000193,1,4
RT_101003650,OR_31003148,4,2
RT_101003651,OR_31005200,5,4
RT_101003652,OR_31007901,4,4
RT_101003653,OR_31008068,5,1
RT_101003654,OR_31007430,4,1
RT_101003655,OR_31008001,1,4
RT_101003656,OR_31002937,3,3
RT_101003657,OR_31004504,5,3
RT_101003658,OR_31006236,4,2
RT_101003659,OR_31004080,3,3
RT_101003660,OR_31000123,1,2
RT_101003661,OR_31004562,5,5
RT_101003662,OR_31004678,3,5
RT_101003663,OR_31000002,3,2
RT_101003664,OR_31002038,5,3
RT_101003665,OR_31007839,2,2
RT_101003666,OR_31004909,4,2
RT_101003667,OR_31003290,2,5
RT_101003668,OR_31001158,3,3
RT_101003669,OR_31007439,4,4
RT_101003670,OR_31008628,3,4
RT_101003671,OR_31008945,5,2
RT_101003672,OR_31009041,3,4
RT_101003673,OR_31000698,3,5
RT_101003674,OR_31009799,4,1
RT_101003675,OR_31007414,1,5
RT_101003676,OR_31009357,4,3
RT_101003677,OR_31007149,1,4
RT_101003678,OR_31003125,1,2
RT_101003679,OR_31007492,5,4
RT_101003680,OR_31004840,3,3
RT_101003681,OR_31007113,1,5
RT_101003682,OR_31004530,3,2
RT_101003683,OR_31002758,2,2
RT_101003684,OR_31002624,3,4
RT_101003685,OR_31003140,3,4
RT_101003686,OR_31009728,4,3
RT_101003687,OR_31003949,5,5
RT_101003688,OR_31003890,3,1
RT_101003689,OR_31009420,5,2
RT_101003690,OR_31002843,2,3
RT_101003691,OR_31003676,5,5
RT_101003692,OR_31003592,3,3
RT_101003693,OR_31000840,2,3
RT_101003694,OR_31007011,5,5
RT_101003695,OR_31001002,4,5
RT_101003696,OR_31002555,2,4
RT_101003697,OR_31004385,2,2
RT_101003698,OR_31007582,1,2
RT_101003699,OR_31001374,5,2
RT_101003700,OR_31009946,5,5
RT_101003701,OR_31000243,2,2
RT_101003702,OR_31000431,4,5
RT_101003703,OR_31002215,3,4
RT_101003704,OR_31000226,4,5
RT_101003705,OR_31007943,1,3
RT_101003706,OR_31009135,2,1
RT_101003707,OR_31003451,1,2
RT_101003708,OR_31000876,4,3
RT_101003709,OR_31003125,4,4
RT_101003710,OR_31003387,1,4
RT_101003711,OR_31009215,5,5
RT_101003712,OR_31000371,4,2
RT_101003713,OR_31006100,2,4
RT_101003714,OR_31000508,5,3
RT_101003715,OR_31007853,5,3
RT_101003716,OR_31000402,2,5
RT_101003717,OR_31006024,3,5
RT_101003718,OR_31001868,4,5
RT_101003719,OR_31000234,5,2
RT_101003720,OR_31004159,4,5
RT_101003721,OR_31004535,4,4
RT_101003722,OR_31004614,4,2
RT_101003723,OR_31002175,3,4
RT_101003724,OR_31005785,3,5
RT_101003725,OR_31002349,2,3
RT_101003726,OR_31006971,5,3
RT_101003727,OR_31000562,5,5
RT_101003728,OR_31000435,1,3
RT_101003729,OR_31001939,1,2
RT_101003730,OR_31004670,3,1
RT_101003731,OR_31006963,3,1
RT_101003732,OR_31002602,5,5
RT_101003733,OR_31003443,2,1
RT_101003734,OR_31005273,5,4
RT_101003735,OR_31006743,2,5
RT_101003736,OR_31006439,3,2
RT_101003737,OR_31000520,2,3
RT_101003738,OR_31009223,2,4
RT_101003739,OR_31009193,3,2
RT_101003740,OR_31003179,5,3
RT_101003741,OR_31008937,5,4
RT_101003742,OR_31009540,3,1
RT_101003743,OR_31004145,1,3
RT_101003744,OR_31004535,1,1
RT_101003745,OR_31008299,5,1
RT_101003746,OR_31000032,4,5
RT_101003747,OR_31007071,4,3
RT_101003748,OR_31007883,5,1
RT_101003749,OR_31006244,3,3
RT_101003750,OR_31002445,5,4
RT_101003751,OR_31003018,3,3
RT_101003752,OR_31004798,1,2
RT_101003753,OR_31009634,4,1
RT_101003754,OR_31004598,1,2
RT_101003755,OR_31005392,4,3
RT_101003756,OR_31002234,3,1
RT_101003757,OR_31001862,1,5
RT_101003758,OR_31007776,2,1
RT_101003759,OR_31004992,2,2
RT_101003760,OR_31006056,3,2
RT_101003761,OR_31005070,5,5
RT_101003762,OR_31007006,4,5
RT_101003763,OR_31002370,1,4
RT_101003764,OR_31007627,5,5
RT_101003765,OR_31004464,1,4
RT_101003766,OR_31008256,1,2
RT_101003767,OR_31008387,4,2
RT_101003768,OR_31008036,4,4
RT_101003769,OR_31001109,4,3
RT_101003770,OR_31008361,1,5
RT_101003771,OR_31002752,4,2
RT_101003772,OR_31005305,4,3
RT_101003773,OR_31002216,3,2
RT_101003774,OR_31009510,2,2
RT_101003775,OR_31004280,1,4
RT_101003776,OR_31000090,4,5
RT_101003777,OR_31003296,5,1
RT_101003778,OR_31008103,4,1
RT_101003779,OR_31002451,5,3
RT_101003780,OR_31005141,4,3
RT_101003781,OR_31006082,5,2
RT_101003782,OR_31009821,4,5
RT_101003783,OR_31003587,5,1
RT_101003784,OR_31006435,2,5
RT_101003785,OR_31005234,1,3
RT_101003786,OR_31009604,5,5
RT_101003787,OR_31009429,2,5
RT_101003788,OR_31001564,1,4
RT_101003789,OR_31006304,2,2
RT_101003790,OR_31002977,2,3
RT_101003791,OR_31006743,1,2
RT_101003792,OR_31005843,2,4
RT_101003793,OR_31003410,2,4
RT_101003794,OR_31001900,1,5
RT_101003795,OR_31002340,1,4
RT_101003796,OR_31002017,5,2
RT_101003797,OR_31005662,4,3
RT_101003798,OR_31006506,5,1
RT_101003799,OR_31004843,5,5
RT_101003800,OR_31000109,2,1
RT_101003801,OR_31007084,4,2
RT_101003802,OR_31004791,2,4
RT_101003803,OR_31009551,1,1
RT_101003804,OR_31008654,4,3
RT_101003805,OR_31000529,3,5
RT_101003806,OR_31007839,1,1
RT_101003807,OR_31004162,2,5
RT_101003808,OR_31006743,5,2
RT_101003809,OR_31001716,1,5
RT_101003810,OR_31000398,5,5
RT_101003811,OR_31001189,3,3
RT_101003812,OR_31008452,4,2
RT_101003813,OR_31007623,2,5
RT_101003814,OR_31003896,4,4
RT_101003815,OR_31008504,4,5
RT_101003816,OR_31006302,1,5
RT_101003817,OR_31006382,5,2
RT_101003818,OR_31006651,2,1
RT_101003819,OR_31006806,1,3
RT_101003820,OR_31008925,5,5
RT_101003821,OR_31004010,3,5
RT_101003822,OR_31002330,3,3
RT_101003823,OR_31002432,4,5
RT_101003824,OR_31000128,2,4
RT_101003825,OR_31009362,4,1
RT_101003826,OR_31008957,1,2
RT_101003827,OR_31008726,3,4
RT_101003828,OR_31004967,2,4
RT_101003829,OR_31000272,5,2
RT_101003830,OR_31006456,2,2
RT_101003831,OR_31000332,2,3
RT_101003832,OR_31005121,5,3
RT_101003833,OR_31006653,5,5
RT_101003834,OR_31005607,4,2
RT_101003835,OR_31006030,2,5
RT_101003836,OR_31001371,2,1
RT_101003837,OR_31004727,3,1
RT_101003838,OR_31008772,2,2
RT_101003839,OR_31003176,4,2
RT_101003840,OR_31005059,3,4
RT_101003841,OR_31009375,1,5
RT_101003842,OR_31007333,3,4
RT_101003843,OR_31002231,4,1
RT_101003844,OR_31007041,2,3
RT_101003845,OR_31000927,1,2
RT_101003846,OR_31007055,4,4
RT_101003847,OR_31001310,3,1
RT_101003848,OR_31000266,4,4
RT_101003849,OR_31006719,5,4
RT_101003850,OR_31008539,4,5
RT_101003851,OR_31008353,3,5
RT_101003852,OR_31006630,5,3
RT_101003853,OR_31009223,1,5
RT_101003854,OR_31002300,2,2
RT_101003855,OR_31007054,2,5
RT_101003856,OR_31002844,3,1
RT_101003857,OR_31000625,5,2
RT_101003858,OR_31007254,4,2
RT_101003859,OR_31006133,1,1
RT_101003860,OR_31008566,4,2
RT_101003861,OR_31004425,3,1
RT_101003862,OR_31000158,4,4
RT_101003863,OR_31005961,3,4
RT_101003864,OR_31000742,3,3
RT_101003865,OR_31008027,4,1
RT_101003866,OR_31002324,2,1
RT_101003867,OR_31000120,5,3
RT_101003868,OR_31008199,3,2
RT_101003869,OR_31001341,5,2
RT_101003870,OR_31002283,2,3
RT_101003871,OR_31004582,2,2
RT_101003872,OR_31002187,3,3
RT_101003873,OR_31006790,4,1
RT_101003874,OR_31001515,5,5
RT_101003875,OR_31008990,5,3
RT_101003876,OR_31000367,3,2
RT_101003877,OR_31007854,1,5
RT_101003878,OR_31007906,5,3
RT_101003879,OR_31002346,3,5
RT_101003880,OR_31005244,3,3
RT_101003881,OR_31008039,2,5
RT_101003882,OR_31006443,2,2
RT_101003883,OR_31005941,5,4
RT_101003884,OR_31001055,1,3
RT_101003885,OR_31008742,3,1
RT_101003886,OR_31000408,2,2
RT_101003887,OR_31005833,4,2
RT_101003888,OR_31000947,2,4
RT_101003889,OR_31004932,3,5
RT_101003890,OR_31006135,2,4
RT_101003891,OR_31008050,3,1
RT_101003892,OR_31008513,1,2
RT_101003893,OR_31003971,5,2
RT_101003894,OR_31000174,5,3
RT_101003895,OR_31005047,3,3
RT_101003896,OR_31009441,4,2
RT_101003897,OR_31001879,4,4
RT_101003898,OR_31002972,4,4
RT_101003899,OR_31004778,2,2
RT_101003900,OR_31008320,2,1
RT_101003901,OR_31003569,4,4
RT_101003902,OR_31004493,1,1
RT_101003903,OR_31007201,2,5
RT_101003904,OR_31003515,5,2
RT_101003905,OR_31004966,1,1
RT_101003906,OR_31005268,1,2
RT_101003907,OR_31001807,4,3
RT_101003908,OR_31004395,1,3
RT_101003909,OR_31001407,4,2
RT_101003910,OR_31009500,1,2
RT_101003911,OR_31001690,1,2
RT_101003912,OR_31005103,5,4
RT_101003913,OR_31004921,1,1
RT_101003914,OR_31001364,4,3
RT_101003915,OR_31008445,1,2
RT_101003916,OR_31002002,3,4
RT_101003917,OR_31009149,2,3
RT_101003918,OR_31002413,1,4
RT_101003919,OR_31000599,3,5
RT_101003920,OR_31000116,3,5
RT_101003921,OR_31001477,3,3
RT_101003922,OR_31004227,2,3
RT_101003923,OR_31007353,5,2
RT_101003924,OR_31002404,4,5
RT_101003925,OR_31000522,5,5
RT_101003926,OR_31002971,2,2
RT_101003927,OR_31008068,1,3
RT_101003928,OR_31003762,2,5
RT_101003929,OR_31009941,5,4
RT_101003930,OR_31006685,4,4
RT_101003931,OR_31007713,2,1
RT_101003932,OR_31000235,4,1
RT_101003933,OR_31006275,2,3
RT_101003934,OR_31009530,5,1
RT_101003935,OR_31000962,4,2
RT_101003936,OR_31009523,4,3
RT_101003937,OR_31005982,1,5
RT_101003938,OR_31005789,2,1
RT_101003939,OR_31008216,3,3
RT_101003940,OR_31000882,3,3
RT_101003941,OR_31007424,1,1
RT_101003942,OR_31002242,4,2
RT_101003943,OR_31006494,2,3
RT_101003944,OR_31006846,3,2
RT_101003945,OR_31006512,2,4
RT_101003946,OR_31007690,2,2
RT_101003947,OR_31009388,4,5
RT_101003948,OR_31002734,4,5
RT_101003949,OR_31002190,2,4
RT_101003950,OR_31003100,2,5
RT_101003951,OR_31007251,4,1
RT_101003952,OR_31008037,1,1
RT_101003953,OR_31007175,5,1
RT_101003954,OR_31008429,1,1
RT_101003955,OR_31001369,2,3
RT_101003956,OR_31000234,2,1
RT_101003957,OR_31009971,2,1
RT_101003958,OR_31009862,5,4
RT_101003959,OR_31007286,4,2
RT_101003960,OR_31007582,5,5
RT_101003961,OR_31005356,2,1
RT_101003962,OR_31002492,5,2
RT_101003963,OR_31006547,2,3
RT_101003964,OR_31008848,2,5
RT_101003965,OR_31003127,2,2
RT_101003966,OR_31006335,3,1
RT_101003967,OR_31006626,4,1
RT_101003968,OR_31008226,4,4
RT_101003969,OR_31007305,4,5
RT_101003970,OR_31008852,1,1
RT_101003971,OR_31006563,1,4
RT_101003972,OR_31009663,1,1
RT_101003973,OR_31009940,4,4
RT_101003974,OR_31009493,3,1
RT_101003975,OR_31007134,1,4
RT_101003976,OR_31004602,4,4
RT_101003977,OR_31000347,3,2
RT_101003978,OR_31005325,5,1
RT_101003979,OR_31000286,3,4
RT_101003980,OR_31006660,4,4
RT_101003981,OR_31008482,5,3
RT_101003982,OR_31007131,2,4
RT_101003983,OR_31006349,2,4
RT_101003984,OR_31006950,3,2
RT_101003985,OR_31003695,3,2
RT_101003986,OR_31003453,1,2
RT_101003987,OR_31004659,1,2
