Product_ID,Product_Name,Category,Brand,Price
PD_21002026,Fuga Biscuits,Snacks,Dabur,886.46
PD_21002027,Ipsum Shampoo,Home Care,Britannia,129.48
PD_21002028,Deserunt Juice,Snacks,Haldirams,597.82
PD_21002029,Pariatur Soap,Dairy,Haldirams,536.1
PD_21002030,Odio Shampoo,Beverages,Dabur,94.27
PD_21002031,Reprehenderit Juice,Groceries,Amul,617.77
PD_21002032,Cum Juice,Snacks,Haldirams,527.2
PD_21002033,Occaecati Soap,Snacks,Amul,965.61
PD_21002034,Vel Biscuits,Groceries,Haldirams,626.07
PD_21002035,Enim Soap,Snacks,Parle,514.62
PD_21002036,A Biscuits,Groceries,Dabur,313.27
PD_21002037,Ut Milk,Groceries,Dabur,394.66
PD_21002038,Possimus Juice,Beverages,Britannia,541.08
PD_21002039,Ipsum Milk,Groceries,Dabur,648.11
PD_21002040,Eius Juice,Dairy,Dabur,220.43
PD_21002041,Culpa Shampoo,Beverages,Amul,869.61
PD_21002042,Maiores Juice,Personal Care,Amul,158.21
PD_21002043,Quae Milk,Personal Care,Parle,935.23
PD_21002044,Tenetur Juice,Personal Care,Amul,828.82
PD_21002045,Similique Juice,Home Care,Britannia,424.29
PD_21002046,Sequi Soap,Dairy,Parle,10.14
PD_21002047,Nam Milk,Snacks,Dabur,767.39
PD_21002048,In Biscuits,Snacks,Nestle,77.19
PD_21002049,Iste Juice,Dairy,Nestle,830.97
PD_21002050,Sequi Biscuits,Beverages,Parle,130.06
PD_21002051,Nostrum Biscuits,Personal Care,Britannia,369.26
PD_21002052,Fugit Milk,Snacks,Haldirams,476.76
PD_21002053,Rem Milk,Groceries,Amul,956.37
PD_21002054,Facere Juice,Snacks,Haldirams,602.36
PD_21002055,Ea Soap,Beverages,Haldirams,48.47
PD_21002056,Repudiandae Juice,Personal Care,Britannia,47.52
PD_21002057,Ad Milk,Beverages,Dabur,969.85
PD_21002058,Delectus Milk,Snacks,Dabur,772.82
PD_21002059,Vitae Biscuits,Personal Care,Amul,906.1
PD_21002060,Ea Soap,Home Care,Dabur,500.66
PD_21002061,Possimus Biscuits,Dairy,Britannia,681.95
PD_21002062,Odit Juice,Personal Care,Haldirams,751.88
PD_21002063,Ipsa Biscuits,Home Care,Haldirams,385.65
PD_21002064,Totam Soap,Dairy,Haldirams,515.47
PD_21002065,Pariatur Milk,Personal Care,Haldirams,317.12
PD_21002066,Amet Shampoo,Snacks,Parle,113.96
PD_21002067,Assumenda Biscuits,Home Care,Britannia,219.79
PD_21002068,Inventore Milk,Home Care,Britannia,67.37
PD_21002069,Beatae Biscuits,Groceries,Nestle,967.46
PD_21002070,Enim Milk,Snacks,Dabur,776.54
PD_21002071,Accusamus Biscuits,Home Care,Nestle,15.82
PD_21002072,Illum Soap,Home Care,Nestle,646.37
PD_21002073,Accusamus Milk,Snacks,Britannia,123.17
PD_21002074,Aliquam Juice,Beverages,Parle,551.12
PD_21002075,Voluptatum Soap,Home Care,Dabur,783.12
PD_21002076,Accusantium Milk,Snacks,Nestle,913.39
PD_21002077,Occaecati Juice,Snacks,Haldirams,48.32
PD_21002078,Maiores Biscuits,Dairy,Nestle,511.21
PD_21002079,Libero Shampoo,Personal Care,Haldirams,607.55
PD_21002080,Qui Juice,Dairy,Nestle,827.05
PD_21002081,Sit Biscuits,Beverages,Haldirams,790.47
PD_21002082,Quis Juice,Snacks,Nestle,243.44
PD_21002083,Consectetur Milk,Personal Care,Amul,755.68
PD_21002084,Tempore Juice,Snacks,Haldirams,509.83
PD_21002085,Dolore Soap,Personal Care,Haldirams,639.52
PD_21002086,Necessitatibus Juice,Snacks,Britannia,906.17
PD_21002087,Aliquid Biscuits,Snacks,Britannia,41.2
PD_21002088,Sunt Biscuits,Beverages,Amul,677.7
PD_21002089,Adipisci Biscuits,Personal Care,Haldirams,763.84
PD_21002090,Enim Juice,Personal Care,Parle,359.16
PD_21002091,Ab Juice,Snacks,Nestle,532.22
PD_21002092,Placeat Milk,Home Care,Dabur,103.41
PD_21002093,Reprehenderit Shampoo,Home Care,Britannia,823.47
PD_21002094,Molestias Milk,Personal Care,Britannia,722.57
PD_21002095,Libero Juice,Groceries,Haldirams,586.87
PD_21002096,Nihil Biscuits,Groceries,Amul,942.33
PD_21002097,Illum Milk,Dairy,Nestle,348.55
PD_21002098,Optio Milk,Home Care,Parle,200.86
PD_21002099,Ut Shampoo,Snacks,Amul,464.37
PD_21002100,Officiis Shampoo,Groceries,Haldirams,767.17
PD_21002101,Molestiae Juice,Groceries,Dabur,745.99
PD_21002102,Voluptatibus Juice,Home Care,Parle,751.59
PD_21002103,Dolorem Biscuits,Groceries,Britannia,645.53
PD_21002104,Ullam Biscuits,Snacks,Amul,319.85
PD_21002105,Similique Biscuits,Dairy,Britannia,144.17
PD_21002106,A Soap,Snacks,Parle,231.08
PD_21002107,Qui Milk,Groceries,Parle,952.72
PD_21002108,Enim Soap,Beverages,Dabur,310.8
PD_21002109,Repudiandae Milk,Groceries,Nestle,564.08
PD_21002110,Commodi Biscuits,Dairy,Parle,444.19
PD_21002111,At Biscuits,Groceries,Britannia,795.85
PD_21002112,Ea Biscuits,Snacks,Amul,394.77
PD_21002113,Perspiciatis Biscuits,Home Care,Amul,824.8
PD_21002114,Repudiandae Shampoo,Dairy,Britannia,517.07
PD_21002115,Dolores Milk,Groceries,Amul,114.69
PD_21002116,Quaerat Shampoo,Personal Care,Dabur,871.01
PD_21002117,Voluptatibus Soap,Dairy,Amul,323.35
PD_21002118,Sit Juice,Groceries,Haldirams,512.46
PD_21002119,Dolorum Biscuits,Snacks,Parle,25.65
PD_21002120,Vitae Soap,Home Care,Parle,279.05
PD_21002121,Natus Shampoo,Dairy,Parle,542.12
PD_21002122,Perferendis Soap,Snacks,Haldirams,271.78
PD_21002123,Quidem Juice,Snacks,Parle,677.18
PD_21002124,Ex Biscuits,Snacks,Amul,658.83
PD_21002125,Amet Biscuits,Personal Care,Amul,581.32
PD_21002126,Molestiae Juice,Groceries,Nestle,702.61
PD_21002127,Ullam Milk,Groceries,Haldirams,448.73
PD_21002128,Excepturi Soap,Groceries,Parle,323.86
PD_21002129,Sed Soap,Home Care,Haldirams,709.97
PD_21002130,Ducimus Biscuits,Groceries,Nestle,767.95
PD_21002131,Debitis Shampoo,Snacks,Britannia,383.53
PD_21002132,Illo Biscuits,Personal Care,Nestle,648.41
PD_21002133,Quasi Soap,Beverages,Haldirams,437.78
PD_21002134,Quod Soap,Groceries,Dabur,666.69
PD_21002135,Repudiandae Shampoo,Snacks,Britannia,710.55
PD_21002136,Doloribus Juice,Groceries,Haldirams,687.08
PD_21002137,Repellat Milk,Snacks,Dabur,600.74
PD_21002138,Maiores Shampoo,Snacks,Britannia,661.44
PD_21002139,Maiores Milk,Home Care,Britannia,637.71
PD_21002140,Aut Milk,Groceries,Amul,156.93
PD_21002141,Debitis Shampoo,Home Care,Amul,267.34
PD_21002142,Velit Juice,Home Care,Britannia,188.47
PD_21002143,Ducimus Biscuits,Snacks,Nestle,431.81
PD_21002144,Placeat Milk,Groceries,Nestle,692.98
PD_21002145,Voluptates Soap,Home Care,Britannia,848.49
PD_21002146,Porro Soap,Personal Care,Dabur,751.9
PD_21002147,Nulla Biscuits,Groceries,Parle,643.01
PD_21002148,Dolores Milk,Personal Care,Amul,909.27
PD_21002149,Modi Soap,Groceries,Nestle,442.64
PD_21002150,Error Shampoo,Home Care,Amul,898.72
PD_21002151,Suscipit Shampoo,Beverages,Britannia,825.14
PD_21002152,Odit Biscuits,Groceries,Haldirams,696.93
PD_21002153,Assumenda Shampoo,Dairy,Dabur,855.76
PD_21002154,Voluptatem Juice,Home Care,Dabur,367.14
PD_21002155,Commodi Biscuits,Snacks,Dabur,890.95
PD_21002156,Suscipit Shampoo,Personal Care,Nestle,908.95
PD_21002157,Unde Milk,Home Care,Haldirams,357.78
PD_21002158,Neque Shampoo,Personal Care,Haldirams,591.87
PD_21002159,Quae Biscuits,Snacks,Amul,76.29
PD_21002160,Ullam Shampoo,Personal Care,Amul,191.93
PD_21002161,Dicta Shampoo,Home Care,Britannia,359.63
PD_21002162,Explicabo Shampoo,Dairy,Haldirams,114.68
PD_21002163,In Soap,Home Care,Parle,981.3
PD_21002164,Necessitatibus Biscuits,Beverages,Dabur,981.54
PD_21002165,Itaque Juice,Dairy,Haldirams,867.2
PD_21002166,Nihil Soap,Personal Care,Parle,91.96
PD_21002167,Delectus Shampoo,Beverages,Amul,83.71
PD_21002168,Earum Milk,Personal Care,Britannia,528.28
PD_21002169,Libero Soap,Personal Care,Haldirams,531.91
PD_21002170,Cumque Soap,Groceries,Parle,214.63
PD_21002171,Illo Soap,Groceries,Dabur,939.87
PD_21002172,Facilis Soap,Personal Care,Britannia,919.07
PD_21002173,Sunt Soap,Home Care,Haldirams,808.7
PD_21002174,Dolore Shampoo,Snacks,Amul,932.81
PD_21002175,Temporibus Soap,Beverages,Parle,547.42
PD_21002176,Provident Shampoo,Beverages,Amul,644.5
PD_21002177,Vitae Milk,Home Care,Nestle,891.78
PD_21002178,Earum Milk,Home Care,Amul,111.22
PD_21002179,Ipsa Shampoo,Home Care,Dabur,255.86
PD_21002180,Nobis Milk,Home Care,Parle,38.98
PD_21002181,Nostrum Shampoo,Home Care,Haldirams,619.2
PD_21002182,Cum Biscuits,Dairy,Parle,277.04
PD_21002183,Molestias Juice,Snacks,Nestle,714.33
PD_21002184,Distinctio Milk,Snacks,Dabur,136.45
PD_21002185,Dolore Biscuits,Dairy,Amul,813.54
PD_21002186,Dolor Milk,Home Care,Britannia,848.8
PD_21002187,Accusantium Biscuits,Beverages,Haldirams,666.63
PD_21002188,Praesentium Juice,Groceries,Amul,922.56
PD_21002189,Odio Milk,Beverages,Parle,281.44
PD_21002190,Inventore Soap,Groceries,Amul,302.75
PD_21002191,Accusamus Biscuits,Snacks,Haldirams,879.76
PD_21002192,Numquam Biscuits,Groceries,Nestle,135.31
PD_21002193,Asperiores Soap,Personal Care,Dabur,702.54
PD_21002194,Excepturi Soap,Groceries,Nestle,591.54
PD_21002195,Occaecati Soap,Groceries,Parle,728.89
PD_21002196,Hic Shampoo,Personal Care,Haldirams,772
PD_21002197,Molestiae Milk,Home Care,Amul,614.12
PD_21002198,Ad Shampoo,Beverages,Dabur,589.36
PD_21002199,Adipisci Shampoo,Home Care,Amul,860.36
PD_21002200,Debitis Biscuits,Groceries,Parle,258.93
PD_21002201,Eius Soap,Dairy,Nestle,349.69
PD_21002202,Quas Milk,Dairy,Amul,953.59
PD_21002203,Natus Juice,Dairy,Amul,33.55
PD_21002204,Excepturi Milk,Groceries,Britannia,403.91
PD_21002205,Sit Soap,Snacks,Amul,824.58
PD_21002206,Quidem Milk,Snacks,Amul,310.88
PD_21002207,Perspiciatis Juice,Beverages,Nestle,451.35
PD_21002208,Soluta Juice,Snacks,Nestle,887.82
PD_21002209,Rerum Milk,Personal Care,Britannia,985.48
PD_21002210,Vitae Biscuits,Groceries,Haldirams,869.92
PD_21002211,Error Shampoo,Groceries,Dabur,716.29
PD_21002212,Quo Shampoo,Dairy,Amul,824.81
PD_21002213,Modi Shampoo,Snacks,Dabur,663.13
PD_21002214,Et Soap,Groceries,Dabur,934.12
PD_21002215,Maxime Biscuits,Beverages,Nestle,737.31
PD_21002216,Eveniet Soap,Home Care,Parle,218.14
PD_21002217,Labore Biscuits,Dairy,Haldirams,281.52
PD_21002218,Nemo Soap,Home Care,Amul,724.81
PD_21002219,Animi Milk,Groceries,Nestle,371.69
PD_21002220,Tempora Shampoo,Dairy,Dabur,792.02
PD_21002221,Consectetur Biscuits,Dairy,Britannia,651.36
PD_21002222,Minus Soap,Personal Care,Dabur,994.87
PD_21002223,Facilis Juice,Personal Care,Britannia,664.88
PD_21002224,Ut Juice,Personal Care,Haldirams,408.9
PD_21002225,Placeat Shampoo,Beverages,Amul,149.06
PD_21002226,In Biscuits,Home Care,Nestle,111.2
PD_21002227,Fugit Soap,Groceries,Haldirams,870.29
PD_21002228,Placeat Biscuits,Dairy,Dabur,259.32
PD_21002229,Placeat Soap,Groceries,Amul,399.27
PD_21002230,Dignissimos Soap,Personal Care,Haldirams,869.7
PD_21002231,Id Milk,Snacks,Parle,930.51
PD_21002232,Veritatis Biscuits,Groceries,Britannia,647.64
PD_21002233,Mollitia Soap,Personal Care,Britannia,888.79
PD_21002234,Cum Biscuits,Home Care,Britannia,689.6
PD_21002235,Sed Milk,Groceries,Haldirams,219.1
PD_21002236,Voluptates Soap,Dairy,Britannia,169.24
PD_21002237,Iure Biscuits,Home Care,Dabur,667.38
PD_21002238,Earum Milk,Personal Care,Nestle,891.17
PD_21002239,Quod Soap,Beverages,Dabur,546.86
PD_21002240,Est Biscuits,Groceries,Parle,302.93
PD_21002241,Esse Juice,Beverages,Parle,469.72
PD_21002242,Eius Soap,Personal Care,Parle,696.09
PD_21002243,Dolores Juice,Snacks,Haldirams,654.29
PD_21002244,Provident Shampoo,Groceries,Britannia,489.47
PD_21002245,Tempore Soap,Snacks,Parle,679.05
PD_21002246,Voluptatibus Biscuits,Groceries,Amul,524.52
PD_21002247,Beatae Shampoo,Snacks,Amul,993.4
PD_21002248,Aperiam Biscuits,Groceries,Parle,32.74
PD_21002249,Ex Milk,Personal Care,Dabur,834.22
PD_21002250,Harum Soap,Home Care,Parle,13.77
PD_21002251,Velit Biscuits,Groceries,Nestle,912.92
PD_21002252,Doloremque Juice,Beverages,Nestle,29.67
PD_21002253,Ea Juice,Home Care,Britannia,287.02
PD_21002254,Alias Shampoo,Home Care,Parle,272.09
PD_21002255,Laudantium Juice,Personal Care,Dabur,355.52
PD_21002256,Magni Milk,Home Care,Parle,153.07
PD_21002257,Culpa Soap,Beverages,Haldirams,323.24
PD_21002258,Ipsa Soap,Beverages,Britannia,697.37
PD_21002259,In Juice,Personal Care,Amul,643.52
PD_21002260,Et Soap,Home Care,Parle,619.39
PD_21002261,Odio Shampoo,Dairy,Dabur,248.48
PD_21002262,Iure Milk,Dairy,Britannia,870.48
PD_21002263,Quasi Soap,Beverages,Nestle,460.31
PD_21002264,Doloribus Soap,Beverages,Haldirams,529.12
PD_21002265,Nemo Juice,Personal Care,Haldirams,685.08
PD_21002266,Quidem Milk,Snacks,Haldirams,719.93
PD_21002267,Corporis Biscuits,Personal Care,Nestle,350.55
PD_21002268,Eligendi Shampoo,Personal Care,Nestle,674.71
PD_21002269,Velit Milk,Snacks,Amul,50.04
PD_21002270,Tempore Milk,Home Care,Britannia,242.35
PD_21002271,Optio Soap,Snacks,Britannia,535.27
PD_21002272,Mollitia Biscuits,Home Care,Parle,304.63
PD_21002273,Recusandae Juice,Home Care,Nestle,96.12
PD_21002274,Dolorem Shampoo,Dairy,Parle,702.63
PD_21002275,Adipisci Soap,Beverages,Haldirams,158.88
PD_21002276,Aperiam Milk,Beverages,Britannia,497.6
PD_21002277,Cum Biscuits,Home Care,Dabur,39.29
PD_21002278,Quasi Soap,Groceries,Parle,683.25
PD_21002279,Repellendus Shampoo,Dairy,Haldirams,732.73
PD_21002280,Dolorem Soap,Snacks,Haldirams,694.29
PD_21002281,Sint Juice,Home Care,Haldirams,998.61
PD_21002282,Fugiat Shampoo,Groceries,Dabur,508.16
PD_21002283,Recusandae Shampoo,Home Care,Parle,845.71
PD_21002284,Dolore Milk,Dairy,Dabur,524.24
PD_21002285,Corrupti Soap,Personal Care,Parle,658.35
PD_21002286,Dicta Soap,Dairy,Nestle,801.11
PD_21002287,Provident Soap,Beverages,Britannia,619.52
PD_21002288,Minus Milk,Home Care,Amul,257.2
PD_21002289,Libero Biscuits,Snacks,Haldirams,415.33
PD_21002290,Nisi Shampoo,Beverages,Dabur,81.95
PD_21002291,Iste Juice,Snacks,Haldirams,737.05
PD_21002292,Quisquam Soap,Home Care,Parle,255.38
PD_21002293,Officiis Soap,Dairy,Parle,896.49
PD_21002294,Occaecati Milk,Snacks,Parle,625.43
PD_21002295,Dolor Shampoo,Snacks,Amul,407.49
PD_21002296,Exercitationem Shampoo,Groceries,Amul,645.59
PD_21002297,Cumque Biscuits,Personal Care,Amul,620.27
PD_21002298,Ipsum Soap,Personal Care,Haldirams,254.17
PD_21002299,Ducimus Shampoo,Beverages,Britannia,391.81
PD_21002300,Aperiam Milk,Home Care,Britannia,850
PD_21002301,Neque Shampoo,Home Care,Parle,99.12
PD_21002302,Incidunt Biscuits,Beverages,Dabur,383.81
PD_21002303,Molestiae Shampoo,Home Care,Parle,837.46
PD_21002304,Quidem Milk,Beverages,Nestle,844.19
PD_21002305,Aliquid Biscuits,Beverages,Dabur,690.65
PD_21002306,Numquam Soap,Personal Care,Amul,333.97
PD_21002307,Alias Shampoo,Dairy,Haldirams,519.15
PD_21002308,Nulla Soap,Beverages,Dabur,13.4
PD_21002309,Nemo Milk,Beverages,Nestle,533.19
PD_21002310,Voluptas Shampoo,Beverages,Nestle,918.6
PD_21002311,Laborum Milk,Personal Care,Nestle,536.24
PD_21002312,Nemo Juice,Dairy,Nestle,425.08
PD_21002313,Odio Shampoo,Beverages,Dabur,170.59
PD_21002314,Fugit Biscuits,Personal Care,Britannia,798.38
PD_21002315,Numquam Juice,Snacks,Britannia,175.77
PD_21002316,Doloribus Shampoo,Dairy,Parle,216.03
PD_21002317,Iste Milk,Snacks,Dabur,750.62
PD_21002318,Soluta Soap,Personal Care,Amul,676.08
PD_21002319,Cupiditate Milk,Personal Care,Nestle,442.43
PD_21002320,Voluptate Shampoo,Personal Care,Britannia,848.48
PD_21002321,Debitis Juice,Snacks,Dabur,771.6
PD_21002322,Quasi Biscuits,Snacks,Haldirams,611.11
PD_21002323,Quia Juice,Personal Care,Dabur,820.09
PD_21002324,Alias Biscuits,Beverages,Haldirams,708.27
PD_21002325,Totam Milk,Dairy,Britannia,45.3
PD_21002326,Incidunt Biscuits,Personal Care,Nestle,242.7
PD_21002327,Perferendis Milk,Beverages,Parle,27.91
PD_21002328,Provident Soap,Personal Care,Nestle,503.4
PD_21002329,Molestias Soap,Beverages,Dabur,445.7
PD_21002330,Excepturi Milk,Home Care,Haldirams,802.92
PD_21002331,Adipisci Shampoo,Dairy,Dabur,205.51
PD_21002332,Hic Shampoo,Home Care,Britannia,32.4
PD_21002333,Ea Biscuits,Groceries,Britannia,469.25
PD_21002334,Cum Soap,Groceries,Dabur,880.33
PD_21002335,Doloremque Soap,Home Care,Amul,917.59
PD_21002336,Illo Juice,Home Care,Parle,750.52
PD_21002337,Dolores Milk,Beverages,Amul,139.97
PD_21002338,Deserunt Milk,Groceries,Haldirams,652.9
PD_21002339,Minima Soap,Snacks,Dabur,77.19
PD_21002340,Animi Milk,Groceries,Dabur,330.75
PD_21002341,Neque Soap,Personal Care,Dabur,500.48
PD_21002342,Mollitia Juice,Snacks,Dabur,789.86
PD_21002343,Laudantium Biscuits,Beverages,Amul,731.26
PD_21002344,Veniam Shampoo,Home Care,Nestle,754.36
PD_21002345,Ipsa Shampoo,Beverages,Haldirams,605.76
PD_21002346,Suscipit Soap,Personal Care,Parle,697.63
PD_21002347,Tempora Biscuits,Beverages,Haldirams,427.86
PD_21002348,Quaerat Soap,Beverages,Parle,370.7
PD_21002349,Occaecati Milk,Beverages,Nestle,80.12
PD_21002350,Aut Soap,Personal Care,Parle,812.05
PD_21002351,Dolorum Biscuits,Dairy,Parle,380.39
PD_21002352,Itaque Juice,Groceries,Nestle,74.2
PD_21002353,Hic Soap,Beverages,Parle,803.24
PD_21002354,Temporibus Shampoo,Groceries,Haldirams,352.38
PD_21002355,Ipsum Biscuits,Personal Care,Amul,793.84
PD_21002356,Veritatis Soap,Home Care,Haldirams,507.47
PD_21002357,Officiis Soap,Home Care,Nestle,856.63
PD_21002358,Ab Juice,Groceries,Haldirams,26.06
PD_21002359,Fugiat Soap,Home Care,Haldirams,861.04
PD_21002360,Dolor Biscuits,Groceries,Dabur,265.22
PD_21002361,Aperiam Biscuits,Home Care,Nestle,739.17
PD_21002362,Maiores Juice,Groceries,Nestle,872.97
PD_21002363,Earum Soap,Home Care,Dabur,98.19
PD_21002364,Porro Milk,Dairy,Nestle,607.05
PD_21002365,Odio Juice,Dairy,Nestle,663.94
PD_21002366,Provident Shampoo,Beverages,Parle,54.5
PD_21002367,Accusamus Shampoo,Beverages,Haldirams,22.79
PD_21002368,Iusto Biscuits,Snacks,Nestle,64.36
PD_21002369,Distinctio Milk,Dairy,Britannia,970.34
PD_21002370,Quasi Biscuits,Snacks,Nestle,706.33
PD_21002371,Qui Soap,Dairy,Nestle,238.16
PD_21002372,Soluta Shampoo,Groceries,Dabur,389.06
PD_21002373,Ducimus Milk,Groceries,Parle,755.91
PD_21002374,Unde Biscuits,Groceries,Britannia,512.3
PD_21002375,Impedit Shampoo,Groceries,Parle,666.9
PD_21002376,Magnam Juice,Groceries,Parle,606.05
PD_21002377,Repellendus Milk,Snacks,Britannia,571.92
PD_21002378,Quidem Biscuits,Beverages,Nestle,574.85
PD_21002379,Suscipit Milk,Personal Care,Britannia,581.05
PD_21002380,Sint Juice,Snacks,Nestle,92.31
PD_21002381,Numquam Biscuits,Dairy,Nestle,349.4
PD_21002382,Excepturi Shampoo,Groceries,Amul,612.59
PD_21002383,Esse Juice,Personal Care,Parle,477.97
PD_21002384,Libero Soap,Home Care,Parle,854.22
PD_21002385,Recusandae Soap,Dairy,Britannia,137.25
PD_21002386,Deserunt Soap,Home Care,Britannia,777.29
PD_21002387,Aut Biscuits,Beverages,Nestle,202.42
PD_21002388,Dignissimos Milk,Groceries,Dabur,410.59
PD_21002389,Placeat Soap,Home Care,Haldirams,718.77
PD_21002390,Reprehenderit Milk,Snacks,Haldirams,932.82
PD_21002391,Dignissimos Soap,Home Care,Parle,435.06
PD_21002392,Perspiciatis Soap,Personal Care,Amul,895.22
PD_21002393,Aperiam Soap,Dairy,Parle,93.43
PD_21002394,Optio Juice,Dairy,Nestle,811.71
PD_21002395,Ducimus Milk,Personal Care,Haldirams,641.3
PD_21002396,Possimus Milk,Snacks,Britannia,788.09
PD_21002397,Dolor Soap,Groceries,Nestle,37.17
PD_21002398,Accusantium Soap,Snacks,Nestle,301.58
PD_21002399,Facere Shampoo,Home Care,Haldirams,217.26
PD_21002400,Sed Shampoo,Personal Care,Dabur,429.04
PD_21002401,Labore Milk,Home Care,Dabur,429.56
PD_21002402,Ab Milk,Personal Care,Parle,423.26
PD_21002403,Eum Soap,Groceries,Britannia,802.62
PD_21002404,Dolorum Milk,Personal Care,Nestle,578.82
PD_21002405,Quibusdam Biscuits,Snacks,Parle,894.27
PD_21002406,Ipsam Biscuits,Dairy,Haldirams,80.81
PD_21002407,Tenetur Milk,Dairy,Amul,945.2
PD_21002408,Dolore Milk,Home Care,Parle,435.83
PD_21002409,Aliquid Juice,Snacks,Amul,835.97
PD_21002410,Suscipit Shampoo,Home Care,Amul,935.37
PD_21002411,Quo Biscuits,Snacks,Amul,557.39
PD_21002412,Sed Biscuits,Beverages,Britannia,80.16
PD_21002413,Dolores Biscuits,Snacks,Amul,517.16
PD_21002414,Molestias Biscuits,Dairy,Haldirams,266.71
PD_21002415,Laboriosam Soap,Beverages,Britannia,416.72
PD_21002416,Voluptate Shampoo,Beverages,Haldirams,33.76
PD_21002417,Molestiae Soap,Snacks,Haldirams,551.17
PD_21002418,Ea Juice,Groceries,Amul,641.41
PD_21002419,Dolorem Shampoo,Home Care,Haldirams,887.41
PD_21002420,Ut Juice,Dairy,Nestle,213.84
PD_21002421,Officiis Juice,Personal Care,Nestle,678.6
PD_21002422,Sint Juice,Home Care,Dabur,453.53
PD_21002423,Labore Juice,Dairy,Amul,213.42
PD_21002424,Vel Milk,Personal Care,Parle,429.98
PD_21002425,Porro Milk,Home Care,Nestle,416.41
PD_21002426,Quod Soap,Home Care,Britannia,523.96
PD_21002427,Assumenda Soap,Snacks,Dabur,101.31
PD_21002428,Inventore Shampoo,Beverages,Parle,360.58
PD_21002429,Impedit Soap,Personal Care,Britannia,188.06
PD_21002430,Animi Milk,Home Care,Nestle,916.29
PD_21002431,Dolorem Shampoo,Dairy,Nestle,597.48
PD_21002432,Quae Shampoo,Beverages,Parle,637.34
PD_21002433,Consequuntur Shampoo,Home Care,Parle,832.16
PD_21002434,Consectetur Juice,Dairy,Nestle,525.16
PD_21002435,Eius Soap,Home Care,Haldirams,923.81
PD_21002436,Deleniti Soap,Home Care,Britannia,38.25
PD_21002437,Consequuntur Soap,Snacks,Dabur,616.65
PD_21002438,Excepturi Biscuits,Beverages,Britannia,482.25
PD_21002439,Neque Juice,Snacks,Haldirams,29.63
PD_21002440,Repellat Soap,Groceries,Haldirams,745.84
PD_21002441,Repellat Soap,Home Care,Amul,639.54
PD_21002442,Minus Juice,Personal Care,Amul,825.76
PD_21002443,Reiciendis Shampoo,Groceries,Parle,581.14
PD_21002444,Voluptate Juice,Beverages,Haldirams,153.76
PD_21002445,Est Soap,Personal Care,Amul,566.99
