Order_ID,Customer_ID,Product_ID,Order_Date,Order_Time,Quantity,Coupon,Coupon_Discount,DP_ID
OR_31002758,CS_11000214,PD_21005030,2024-05-02,17:48:12,2,WELCOME10,20,DV_61000003
OR_31002759,CS_11009508,PD_21005320,2024-04-12,2:35:13,4,SUMMER15,15,DV_61000003
OR_31002760,CS_11000563,PD_21005593,2024-12-18,13:00:07,1,No Coupons,0,DV_61000002
OR_31002761,CS_11007337,PD_21004272,2024-07-31,22:11:48,9,RALLY20,10,DV_61000002
OR_31002762,CS_11004573,PD_21003840,2024-11-17,17:43:02,9,SUMMER15,20,DV_61000001
OR_31002763,CS_11002495,PD_21001784,2024-04-10,22:48:36,7,FESTIVE20,10,DV_61000004
OR_31002764,CS_11007598,PD_21004822,2024-12-08,3:10:29,5,FESTIVE20,15,DV_61000005
OR_31002765,CS_11009252,PD_21001006,2024-04-25,6:48:32,9,No Coupons,0,DV_61000003
OR_31002766,CS_11004303,PD_21007436,2024-07-24,17:12:48,9,FESTIVE20,20,DV_61000002
OR_31002767,CS_11009951,PD_21006076,2024-11-13,20:31:30,9,WELCOME10,10,DV_61000005
OR_31002768,CS_11003636,PD_21002117,2024-06-17,21:11:01,7,No Coupons,0,DV_61000005
OR_31002769,CS_11005259,PD_21002619,2024-07-24,13:59:12,10,No Coupons,0,DV_61000005
OR_31002770,CS_11001935,PD_21002973,2024-11-10,8:48:06,9,SUMMER15,15,DV_61000004
OR_31002771,CS_11002062,PD_21008485,2024-07-14,1:49:02,3,No Coupons,0,DV_61000002
OR_31002772,CS_11003135,PD_21008898,2024-12-31,0:54:27,3,No Coupons,0,DV_61000003
OR_31002773,CS_11007980,PD_21004913,2025-01-08,8:06:49,8,FESTIVE20,10,DV_61000002
OR_31002774,CS_11004930,PD_21005275,2024-10-27,15:34:08,4,No Coupons,0,DV_61000001
OR_31002775,CS_11001390,PD_21005024,2025-01-04,2:51:28,10,No Coupons,0,DV_61000003
OR_31002776,CS_11007293,PD_21007033,2024-08-23,7:46:43,2,SUMMER15,10,DV_61000002
OR_31002777,CS_11009218,PD_21005570,2024-05-19,12:24:36,6,FESTIVE20,15,DV_61000003
OR_31002778,CS_11000270,PD_21004471,2024-03-06,11:24:16,4,WELCOME10,15,DV_61000001
OR_31002779,CS_11005020,PD_21007722,2025-02-26,9:31:06,6,FESTIVE20,10,DV_61000003
OR_31002780,CS_11005684,PD_21000511,2025-02-03,2:09:01,5,WELCOME10,20,DV_61000005
OR_31002781,CS_11002906,PD_21002707,2024-07-28,0:07:03,1,SUMMER15,10,DV_61000004
OR_31002782,CS_11005198,PD_21009375,2024-03-27,10:28:34,8,WELCOME10,10,DV_61000001
OR_31002783,CS_11006355,PD_21006976,2024-06-05,4:34:57,8,No Coupons,0,DV_61000003
OR_31002784,CS_11005665,PD_21005213,2024-05-28,0:30:54,3,WELCOME10,15,DV_61000001
OR_31002785,CS_11009091,PD_21004045,2024-03-25,0:47:59,2,FESTIVE20,10,DV_61000005
OR_31002786,CS_11003003,PD_21002151,2024-11-05,12:26:53,6,SUMMER15,10,DV_61000004
OR_31002787,CS_11006808,PD_21001444,2024-04-23,22:18:41,9,WELCOME10,15,DV_61000001
OR_31002788,CS_11004465,PD_21007560,2025-01-27,5:04:01,6,WELCOME10,10,DV_61000005
OR_31002789,CS_11004037,PD_21004093,2024-03-15,21:21:34,2,FESTIVE20,15,DV_61000005
OR_31002790,CS_11005981,PD_21000926,2024-03-27,1:52:03,4,FESTIVE20,15,DV_61000005
OR_31002791,CS_11002245,PD_21007680,2024-05-08,22:50:22,8,No Coupons,0,DV_61000003
OR_31002792,CS_11002055,PD_21005470,2024-03-06,18:18:38,9,RALLY20,20,DV_61000002
OR_31002793,CS_11006458,PD_21005328,2024-11-07,16:56:55,2,FESTIVE20,10,DV_61000001
OR_31002794,CS_11002902,PD_21000936,2024-06-26,19:29:40,4,WELCOME10,10,DV_61000002
OR_31002795,CS_11003645,PD_21002353,2024-09-19,22:23:14,9,FESTIVE20,15,DV_61000005
OR_31002796,CS_11009552,PD_21000538,2024-12-31,4:00:21,7,No Coupons,0,DV_61000002
OR_31002797,CS_11001262,PD_21007009,2024-11-07,4:07:08,9,FESTIVE20,15,DV_61000005
OR_31002798,CS_11004850,PD_21005133,2024-04-27,9:50:32,1,RALLY20,20,DV_61000005
OR_31002799,CS_11006894,PD_21002968,2024-07-30,20:25:07,5,RALLY20,15,DV_61000004
OR_31002800,CS_11004076,PD_21006658,2024-03-25,2:42:45,6,RALLY20,15,DV_61000004
OR_31002801,CS_11007876,PD_21007021,2024-11-04,16:18:27,9,No Coupons,0,DV_61000002
OR_31002802,CS_11003116,PD_21005191,2025-01-01,6:52:13,4,FESTIVE20,10,DV_61000001
OR_31002803,CS_11004680,PD_21007661,2024-07-06,21:30:59,6,WELCOME10,15,DV_61000002
OR_31002804,CS_11000216,PD_21000814,2024-06-02,20:54:11,3,No Coupons,0,DV_61000001
OR_31002805,CS_11003397,PD_21001920,2024-03-20,19:20:30,1,SUMMER15,20,DV_61000002
OR_31002806,CS_11007940,PD_21003279,2025-02-15,14:13:29,1,No Coupons,0,DV_61000003
OR_31002807,CS_11007602,PD_21003784,2024-04-09,15:36:36,7,SUMMER15,10,DV_61000003
OR_31002808,CS_11001231,PD_21001049,2025-02-02,17:51:20,5,SUMMER15,20,DV_61000001
OR_31002809,CS_11004222,PD_21004813,2024-06-25,13:04:44,3,FESTIVE20,15,DV_61000004
OR_31002810,CS_11003214,PD_21003872,2024-07-10,19:22:52,8,No Coupons,0,DV_61000001
OR_31002811,CS_11000670,PD_21004510,2024-05-24,0:46:22,7,No Coupons,0,DV_61000002
OR_31002812,CS_11006987,PD_21009193,2024-11-13,14:40:50,3,No Coupons,0,DV_61000005
OR_31002813,CS_11000211,PD_21008888,2024-04-02,0:37:13,7,FESTIVE20,10,DV_61000003
OR_31002814,CS_11001143,PD_21004591,2024-11-29,14:13:31,10,WELCOME10,20,DV_61000005
OR_31002815,CS_11008332,PD_21007460,2025-02-02,6:34:22,6,No Coupons,0,DV_61000003
OR_31002816,CS_11004616,PD_21009746,2024-12-02,17:11:41,7,FESTIVE20,10,DV_61000002
OR_31002817,CS_11004714,PD_21009154,2024-06-21,11:55:32,8,WELCOME10,20,DV_61000003
OR_31002818,CS_11004426,PD_21005607,2024-03-08,2:56:17,1,SUMMER15,15,DV_61000001
OR_31002819,CS_11000561,PD_21002387,2024-12-08,20:42:50,8,WELCOME10,15,DV_61000005
OR_31002820,CS_11007052,PD_21001579,2024-06-14,11:30:46,7,SUMMER15,20,DV_61000005
OR_31002821,CS_11005058,PD_21006730,2025-02-06,16:07:09,2,FESTIVE20,20,DV_61000002
OR_31002822,CS_11007795,PD_21000003,2024-06-27,14:29:37,10,RALLY20,15,DV_61000005
OR_31002823,CS_11005912,PD_21008963,2024-08-17,4:57:45,2,SUMMER15,15,DV_61000002
OR_31002824,CS_11000675,PD_21002001,2024-08-28,1:13:22,6,No Coupons,0,DV_61000004
OR_31002825,CS_11009759,PD_21005284,2024-07-14,1:08:35,3,FESTIVE20,20,DV_61000001
OR_31002826,CS_11008254,PD_21007118,2024-04-02,16:07:41,10,FESTIVE20,10,DV_61000003
OR_31002827,CS_11009298,PD_21001092,2024-09-23,20:16:45,3,FESTIVE20,15,DV_61000003
OR_31002828,CS_11008383,PD_21005754,2024-07-25,4:34:20,7,SUMMER15,10,DV_61000003
OR_31002829,CS_11002674,PD_21007979,2025-01-15,0:42:10,9,SUMMER15,15,DV_61000004
OR_31002830,CS_11005401,PD_21000557,2024-12-29,12:57:09,1,No Coupons,0,DV_61000001
OR_31002831,CS_11003569,PD_21001464,2025-02-09,3:50:59,1,RALLY20,15,DV_61000005
OR_31002832,CS_11000438,PD_21001647,2024-06-16,7:31:05,10,FESTIVE20,20,DV_61000005
OR_31002833,CS_11008859,PD_21003260,2024-09-17,9:41:04,10,FESTIVE20,20,DV_61000001
OR_31002834,CS_11000322,PD_21004041,2024-12-18,0:26:50,8,WELCOME10,20,DV_61000001
OR_31002835,CS_11008818,PD_21001896,2024-09-13,22:57:05,1,RALLY20,20,DV_61000003
OR_31002836,CS_11007611,PD_21004914,2024-03-26,20:44:15,4,WELCOME10,20,DV_61000005
OR_31002837,CS_11004964,PD_21007967,2024-11-15,22:40:05,5,FESTIVE20,15,DV_61000001
OR_31002838,CS_11009896,PD_21009301,2025-01-28,13:41:43,3,RALLY20,10,DV_61000005
OR_31002839,CS_11005021,PD_21001719,2024-12-11,10:49:57,6,No Coupons,0,DV_61000001
OR_31002840,CS_11000734,PD_21009565,2024-03-26,10:12:00,9,No Coupons,0,DV_61000002
OR_31002841,CS_11006303,PD_21003384,2024-05-04,8:57:10,4,FESTIVE20,20,DV_61000003
OR_31002842,CS_11006898,PD_21004722,2025-01-22,10:18:23,6,No Coupons,0,DV_61000001
OR_31002843,CS_11007735,PD_21006495,2024-04-20,5:31:28,1,FESTIVE20,20,DV_61000004
OR_31002844,CS_11002221,PD_21000552,2024-09-25,4:14:15,8,WELCOME10,15,DV_61000001
OR_31002845,CS_11009449,PD_21006965,2024-07-03,18:30:00,8,RALLY20,20,DV_61000002
OR_31002846,CS_11007663,PD_21005498,2024-05-22,12:52:09,7,No Coupons,0,DV_61000004
OR_31002847,CS_11008305,PD_21009416,2024-08-03,0:15:01,10,WELCOME10,10,DV_61000004
OR_31002848,CS_11008143,PD_21007074,2024-03-06,2:32:35,4,WELCOME10,10,DV_61000001
OR_31002849,CS_11007239,PD_21005845,2024-12-04,5:03:34,3,No Coupons,0,DV_61000002
OR_31002850,CS_11006088,PD_21002360,2025-01-21,20:37:19,3,SUMMER15,10,DV_61000004
OR_31002851,CS_11004705,PD_21005382,2024-10-23,7:04:10,4,No Coupons,0,DV_61000003
OR_31002852,CS_11007180,PD_21005457,2024-03-16,13:40:10,8,RALLY20,10,DV_61000003
OR_31002853,CS_11002676,PD_21006850,2024-07-21,18:28:09,2,No Coupons,0,DV_61000005
OR_31002854,CS_11003206,PD_21007057,2025-02-16,14:29:21,4,RALLY20,15,DV_61000005
OR_31002855,CS_11001158,PD_21000004,2024-09-04,18:22:45,9,WELCOME10,20,DV_61000002
OR_31002856,CS_11008308,PD_21009227,2024-10-17,1:55:47,1,No Coupons,0,DV_61000004
OR_31002857,CS_11006866,PD_21005638,2024-05-07,11:28:04,5,WELCOME10,20,DV_61000003
OR_31002858,CS_11000639,PD_21009320,2024-10-06,21:53:01,1,RALLY20,10,DV_61000003
OR_31002859,CS_11002806,PD_21001162,2024-10-05,7:10:35,6,RALLY20,20,DV_61000002
OR_31002860,CS_11003879,PD_21002226,2024-07-19,18:39:09,3,FESTIVE20,15,DV_61000004
OR_31002861,CS_11000953,PD_21007040,2024-07-06,14:49:26,2,FESTIVE20,15,DV_61000002
OR_31002862,CS_11008081,PD_21004117,2024-10-19,0:10:38,4,No Coupons,0,DV_61000001
OR_31002863,CS_11001995,PD_21002098,2024-06-23,20:56:40,10,RALLY20,15,DV_61000003
OR_31002864,CS_11004862,PD_21002306,2024-10-02,1:37:26,3,SUMMER15,15,DV_61000002
OR_31002865,CS_11003752,PD_21000290,2024-03-17,17:25:51,7,WELCOME10,15,DV_61000002
OR_31002866,CS_11001307,PD_21007645,2025-02-23,0:45:45,9,WELCOME10,15,DV_61000001
OR_31002867,CS_11004531,PD_21009730,2025-01-04,9:45:20,4,No Coupons,0,DV_61000005
OR_31002868,CS_11006962,PD_21004642,2024-09-24,7:19:09,8,FESTIVE20,20,DV_61000003
OR_31002869,CS_11005687,PD_21007322,2024-12-12,16:56:20,7,No Coupons,0,DV_61000002
OR_31002870,CS_11000061,PD_21000586,2025-02-09,23:09:26,8,FESTIVE20,15,DV_61000003
OR_31002871,CS_11009368,PD_21009829,2024-03-10,10:25:42,1,SUMMER15,15,DV_61000005
OR_31002872,CS_11009837,PD_21006933,2024-08-03,2:01:49,3,FESTIVE20,10,DV_61000002
OR_31002873,CS_11004540,PD_21007102,2024-12-09,13:21:04,1,RALLY20,20,DV_61000001
OR_31002874,CS_11005177,PD_21003909,2025-01-12,7:40:51,3,SUMMER15,20,DV_61000003
OR_31002875,CS_11005804,PD_21006441,2024-12-17,23:57:51,9,SUMMER15,10,DV_61000001
OR_31002876,CS_11007187,PD_21009480,2025-01-02,11:26:22,2,WELCOME10,15,DV_61000005
OR_31002877,CS_11002865,PD_21005123,2024-10-26,0:01:10,1,WELCOME10,20,DV_61000005
OR_31002878,CS_11001978,PD_21003815,2024-11-19,1:24:33,3,FESTIVE20,15,DV_61000003
OR_31002879,CS_11007480,PD_21009140,2024-12-07,0:43:47,9,WELCOME10,20,DV_61000005
OR_31002880,CS_11001255,PD_21001504,2024-10-08,7:03:52,6,WELCOME10,20,DV_61000004
OR_31002881,CS_11005685,PD_21005780,2024-09-23,7:45:27,8,WELCOME10,10,DV_61000003
OR_31002882,CS_11008685,PD_21002418,2025-02-12,1:15:45,4,FESTIVE20,20,DV_61000004
OR_31002883,CS_11007325,PD_21002970,2024-07-21,0:03:45,9,FESTIVE20,15,DV_61000005
OR_31002884,CS_11000297,PD_21006056,2024-07-24,8:03:06,2,SUMMER15,10,DV_61000003
OR_31002885,CS_11007676,PD_21000981,2024-04-06,20:38:20,2,RALLY20,20,DV_61000004
OR_31002886,CS_11002477,PD_21000042,2024-10-26,16:25:09,10,No Coupons,0,DV_61000005
OR_31002887,CS_11006172,PD_21007520,2024-04-27,3:07:22,2,SUMMER15,10,DV_61000002
OR_31002888,CS_11005503,PD_21000568,2024-10-03,17:16:30,8,FESTIVE20,10,DV_61000002
OR_31002889,CS_11008743,PD_21007507,2024-06-03,4:08:48,8,FESTIVE20,15,DV_61000001
OR_31002890,CS_11008882,PD_21002776,2024-08-23,5:10:11,2,FESTIVE20,15,DV_61000002
OR_31002891,CS_11007058,PD_21003214,2024-04-30,19:21:05,10,No Coupons,0,DV_61000004
OR_31002892,CS_11004835,PD_21002684,2024-08-29,3:56:12,5,SUMMER15,20,DV_61000002
OR_31002893,CS_11000508,PD_21008699,2024-08-03,13:32:30,2,WELCOME10,10,DV_61000003
OR_31002894,CS_11008183,PD_21000753,2025-03-05,8:16:00,6,WELCOME10,20,DV_61000003
OR_31002895,CS_11007932,PD_21000829,2025-02-15,7:49:37,1,No Coupons,0,DV_61000003
OR_31002896,CS_11009191,PD_21000706,2024-12-22,13:21:07,5,FESTIVE20,10,DV_61000002
OR_31002897,CS_11005427,PD_21000493,2024-05-13,0:40:51,9,FESTIVE20,20,DV_61000002
OR_31002898,CS_11006439,PD_21008969,2025-02-09,18:59:30,8,RALLY20,20,DV_61000001
OR_31002899,CS_11007962,PD_21001710,2024-12-04,14:07:55,4,No Coupons,0,DV_61000005
OR_31002900,CS_11007420,PD_21006297,2024-05-10,19:02:11,3,RALLY20,20,DV_61000001
OR_31002901,CS_11000434,PD_21005728,2024-04-23,3:37:18,8,WELCOME10,10,DV_61000004
OR_31002902,CS_11004770,PD_21004525,2024-11-26,11:32:44,3,RALLY20,15,DV_61000003
OR_31002903,CS_11005107,PD_21004707,2024-03-25,10:24:42,7,RALLY20,10,DV_61000002
OR_31002904,CS_11004663,PD_21006194,2024-10-19,20:51:07,10,SUMMER15,20,DV_61000005
OR_31002905,CS_11003276,PD_21003017,2024-05-18,14:12:46,5,WELCOME10,15,DV_61000005
OR_31002906,CS_11008575,PD_21002397,2024-09-08,0:18:31,2,FESTIVE20,15,DV_61000002
OR_31002907,CS_11001976,PD_21000077,2024-04-20,4:05:49,3,No Coupons,0,DV_61000001
OR_31002908,CS_11006317,PD_21003141,2024-04-02,12:49:26,4,No Coupons,0,DV_61000005
OR_31002909,CS_11006410,PD_21002503,2024-08-15,4:25:23,7,WELCOME10,10,DV_61000001
OR_31002910,CS_11002933,PD_21006570,2024-04-13,23:01:53,4,SUMMER15,10,DV_61000002
OR_31002911,CS_11003320,PD_21006101,2024-03-11,22:27:47,6,RALLY20,10,DV_61000001
OR_31002912,CS_11000825,PD_21006021,2024-07-18,18:15:17,5,FESTIVE20,20,DV_61000003
OR_31002913,CS_11008759,PD_21007118,2024-12-28,5:04:27,10,No Coupons,0,DV_61000002
OR_31002914,CS_11009964,PD_21002463,2024-11-27,9:01:30,7,RALLY20,15,DV_61000002
OR_31002915,CS_11000433,PD_21000883,2024-07-25,18:57:44,4,RALLY20,20,DV_61000005
OR_31002916,CS_11004278,PD_21005985,2025-01-28,12:45:19,9,No Coupons,0,DV_61000005
OR_31002917,CS_11000599,PD_21005732,2024-03-15,12:52:28,10,No Coupons,0,DV_61000005
OR_31002918,CS_11007077,PD_21009532,2024-11-11,4:08:44,9,WELCOME10,20,DV_61000003
OR_31002919,CS_11003555,PD_21006873,2024-04-30,21:41:29,3,RALLY20,10,DV_61000003
OR_31002920,CS_11004183,PD_21005258,2025-02-24,21:27:54,8,SUMMER15,20,DV_61000004
OR_31002921,CS_11005885,PD_21001315,2024-06-28,0:43:07,10,SUMMER15,10,DV_61000002
OR_31002922,CS_11000453,PD_21007734,2024-12-22,12:23:50,3,RALLY20,10,DV_61000005
OR_31002923,CS_11003068,PD_21005043,2024-11-26,13:23:19,8,WELCOME10,15,DV_61000002
OR_31002924,CS_11008229,PD_21004017,2024-03-24,0:46:37,8,No Coupons,0,DV_61000001
OR_31002925,CS_11007493,PD_21000505,2024-09-20,19:53:50,3,FESTIVE20,10,DV_61000003
OR_31002926,CS_11009689,PD_21002323,2025-01-25,6:09:13,10,SUMMER15,20,DV_61000004
OR_31002927,CS_11005826,PD_21003317,2024-03-21,0:29:02,4,RALLY20,20,DV_61000001
OR_31002928,CS_11005283,PD_21001092,2024-09-19,15:18:32,1,No Coupons,0,DV_61000002
OR_31002929,CS_11001879,PD_21002009,2024-03-09,12:59:31,3,SUMMER15,15,DV_61000003
OR_31002930,CS_11003530,PD_21002893,2024-03-27,15:30:36,10,WELCOME10,10,DV_61000005
OR_31002931,CS_11005775,PD_21006720,2024-05-11,23:10:33,3,No Coupons,0,DV_61000001
OR_31002932,CS_11002256,PD_21005179,2025-01-15,13:43:22,8,SUMMER15,20,DV_61000003
OR_31002933,CS_11006447,PD_21001851,2024-09-18,12:54:09,6,FESTIVE20,10,DV_61000002
OR_31002934,CS_11008387,PD_21003758,2024-05-31,5:08:06,9,No Coupons,0,DV_61000002
OR_31002935,CS_11005371,PD_21007135,2024-09-16,13:00:51,6,SUMMER15,15,DV_61000001
OR_31002936,CS_11000142,PD_21009480,2024-06-30,15:36:36,6,No Coupons,0,DV_61000001
OR_31002937,CS_11004988,PD_21006498,2025-01-16,0:07:24,4,RALLY20,20,DV_61000001
OR_31002938,CS_11007438,PD_21005400,2024-09-06,21:18:31,9,No Coupons,0,DV_61000004
OR_31002939,CS_11006799,PD_21005871,2024-09-02,19:22:49,10,No Coupons,0,DV_61000005
OR_31002940,CS_11005583,PD_21004876,2024-10-10,12:17:40,8,WELCOME10,15,DV_61000003
OR_31002941,CS_11006075,PD_21008713,2024-09-25,20:19:20,7,FESTIVE20,15,DV_61000002
OR_31002942,CS_11006801,PD_21008001,2025-01-07,9:11:15,4,SUMMER15,10,DV_61000002
OR_31002943,CS_11004694,PD_21003871,2025-01-21,10:41:10,4,RALLY20,10,DV_61000005
OR_31002944,CS_11007613,PD_21008366,2024-12-21,1:38:14,8,RALLY20,20,DV_61000001
OR_31002945,CS_11002535,PD_21001763,2024-06-03,8:15:29,3,SUMMER15,15,DV_61000001
OR_31002946,CS_11003156,PD_21009929,2024-06-01,11:49:59,1,FESTIVE20,10,DV_61000002
OR_31002947,CS_11006128,PD_21000609,2025-02-05,3:39:08,1,RALLY20,15,DV_61000005
OR_31002948,CS_11002473,PD_21006121,2024-09-13,9:41:24,5,SUMMER15,10,DV_61000002
OR_31002949,CS_11009952,PD_21005023,2024-10-05,9:18:20,9,No Coupons,0,DV_61000001
OR_31002950,CS_11009870,PD_21004822,2024-11-23,6:15:17,4,WELCOME10,10,DV_61000003
OR_31002951,CS_11002631,PD_21008881,2024-03-13,11:12:17,6,WELCOME10,20,DV_61000001
OR_31002952,CS_11003718,PD_21006457,2024-10-20,19:38:48,2,SUMMER15,10,DV_61000003
OR_31002953,CS_11009062,PD_21003712,2024-12-29,20:58:38,9,RALLY20,15,DV_61000004
OR_31002954,CS_11000940,PD_21006455,2024-09-11,14:32:52,2,No Coupons,0,DV_61000005
OR_31002955,CS_11008172,PD_21000914,2024-06-06,2:25:14,2,WELCOME10,15,DV_61000004
OR_31002956,CS_11007085,PD_21002439,2024-04-06,2:07:48,7,FESTIVE20,20,DV_61000001
OR_31002957,CS_11006698,PD_21008355,2024-08-05,7:06:13,6,No Coupons,0,DV_61000005
OR_31002958,CS_11001720,PD_21006078,2025-01-02,11:38:58,8,WELCOME10,15,DV_61000001
OR_31002959,CS_11007792,PD_21007393,2024-09-16,11:47:06,6,SUMMER15,10,DV_61000005
OR_31002960,CS_11009401,PD_21007913,2025-02-19,8:05:25,10,WELCOME10,10,DV_61000005
OR_31002961,CS_11003470,PD_21008978,2024-11-30,8:18:06,5,FESTIVE20,10,DV_61000001
OR_31002962,CS_11006231,PD_21007591,2024-07-11,7:17:22,1,No Coupons,0,DV_61000001
OR_31002963,CS_11004860,PD_21001787,2024-10-26,4:42:34,5,FESTIVE20,10,DV_61000005
OR_31002964,CS_11003970,PD_21007747,2025-01-24,18:30:47,6,No Coupons,0,DV_61000005
OR_31002965,CS_11009509,PD_21008477,2024-05-02,15:13:44,4,SUMMER15,10,DV_61000001
OR_31002966,CS_11000555,PD_21004669,2024-07-26,14:13:06,10,No Coupons,0,DV_61000001
OR_31002967,CS_11006233,PD_21001052,2025-02-19,2:14:51,4,No Coupons,0,DV_61000002
OR_31002968,CS_11002160,PD_21006361,2024-04-09,7:37:38,2,WELCOME10,20,DV_61000002
OR_31002969,CS_11008345,PD_21002169,2025-03-01,23:27:47,9,RALLY20,15,DV_61000002
OR_31002970,CS_11006563,PD_21008452,2025-01-28,2:18:47,5,RALLY20,10,DV_61000004
OR_31002971,CS_11002426,PD_21003272,2024-04-23,1:13:28,6,No Coupons,0,DV_61000005
OR_31002972,CS_11003982,PD_21002805,2024-09-21,10:40:55,4,No Coupons,0,DV_61000003
OR_31002973,CS_11008293,PD_21000547,2024-06-30,15:28:19,2,No Coupons,0,DV_61000004
OR_31002974,CS_11007597,PD_21001871,2024-08-22,16:32:08,5,No Coupons,0,DV_61000005
OR_31002975,CS_11006945,PD_21002504,2024-10-21,20:14:42,7,RALLY20,20,DV_61000003
OR_31002976,CS_11008466,PD_21006060,2024-04-05,17:58:21,6,WELCOME10,10,DV_61000002
OR_31002977,CS_11007395,PD_21002126,2024-12-12,23:57:45,10,No Coupons,0,DV_61000003
OR_31002978,CS_11005115,PD_21009164,2024-08-25,12:38:41,5,No Coupons,0,DV_61000001
OR_31002979,CS_11008536,PD_21001693,2024-03-14,18:32:23,6,RALLY20,20,DV_61000001
OR_31002980,CS_11007004,PD_21002548,2024-10-30,18:16:34,4,RALLY20,10,DV_61000005
OR_31002981,CS_11005093,PD_21001068,2025-02-27,11:17:21,5,No Coupons,0,DV_61000004
OR_31002982,CS_11001152,PD_21003974,2024-11-24,11:34:23,6,FESTIVE20,10,DV_61000002
OR_31002983,CS_11002026,PD_21003259,2024-09-09,11:06:29,8,SUMMER15,10,DV_61000005
OR_31002984,CS_11009945,PD_21008913,2024-04-10,16:31:03,4,FESTIVE20,15,DV_61000002
OR_31002985,CS_11000198,PD_21004539,2024-07-13,15:11:50,6,FESTIVE20,20,DV_61000001
OR_31002986,CS_11008563,PD_21000962,2024-04-24,5:42:44,4,WELCOME10,15,DV_61000004
OR_31002987,CS_11006688,PD_21004066,2024-07-31,20:08:00,5,SUMMER15,20,DV_61000004
OR_31002988,CS_11004135,PD_21006886,2024-09-24,14:01:16,4,SUMMER15,20,DV_61000001
OR_31002989,CS_11006812,PD_21005335,2024-10-24,17:36:37,9,No Coupons,0,DV_61000003
OR_31002990,CS_11002315,PD_21008229,2024-03-26,0:12:12,3,No Coupons,0,DV_61000004
OR_31002991,CS_11002884,PD_21003217,2024-12-20,9:00:28,8,SUMMER15,20,DV_61000003
OR_31002992,CS_11003343,PD_21007096,2024-09-09,19:59:07,7,No Coupons,0,DV_61000002
OR_31002993,CS_11004720,PD_21008831,2024-10-12,20:55:29,4,No Coupons,0,DV_61000004
OR_31002994,CS_11007314,PD_21003731,2024-05-26,11:26:56,6,WELCOME10,10,DV_61000001
OR_31002995,CS_11001365,PD_21004303,2024-04-13,22:36:02,5,No Coupons,0,DV_61000003
OR_31002996,CS_11007662,PD_21007366,2024-10-10,5:14:21,10,FESTIVE20,20,DV_61000002
OR_31002997,CS_11003253,PD_21001552,2024-06-06,22:01:40,3,SUMMER15,20,DV_61000002
OR_31002998,CS_11009364,PD_21001650,2024-06-21,15:10:35,9,No Coupons,0,DV_61000004
OR_31002999,CS_11002159,PD_21004851,2024-11-28,13:24:52,2,No Coupons,0,DV_61000004
OR_31003000,CS_11009709,PD_21009282,2025-02-20,12:15:05,6,WELCOME10,15,DV_61000005
OR_31003001,CS_11008443,PD_21008289,2024-05-24,15:05:42,8,RALLY20,10,DV_61000005
OR_31003002,CS_11008221,PD_21008433,2024-06-21,22:54:20,5,WELCOME10,15,DV_61000004
OR_31003003,CS_11005857,PD_21009886,2025-01-20,16:27:38,9,WELCOME10,10,DV_61000005
OR_31003004,CS_11008097,PD_21009461,2024-07-16,10:17:19,1,No Coupons,0,DV_61000001
OR_31003005,CS_11002131,PD_21005051,2025-02-17,5:42:26,8,RALLY20,10,DV_61000001
OR_31003006,CS_11004082,PD_21009129,2024-09-25,13:11:36,1,RALLY20,20,DV_61000005
OR_31003007,CS_11007629,PD_21008966,2024-03-20,16:55:18,4,SUMMER15,10,DV_61000004
OR_31003008,CS_11006255,PD_21002549,2024-08-05,19:09:10,1,FESTIVE20,10,DV_61000001
OR_31003009,CS_11007298,PD_21003798,2025-02-17,4:37:43,4,SUMMER15,15,DV_61000002
OR_31003010,CS_11003155,PD_21009410,2024-12-23,16:04:33,10,FESTIVE20,20,DV_61000004
OR_31003011,CS_11007844,PD_21000242,2024-10-20,8:28:19,4,SUMMER15,15,DV_61000003
OR_31003012,CS_11005852,PD_21003332,2024-08-06,20:33:35,8,SUMMER15,10,DV_61000003
OR_31003013,CS_11009509,PD_21002556,2024-10-13,4:14:26,6,SUMMER15,10,DV_61000004
OR_31003014,CS_11004805,PD_21008500,2024-03-08,3:28:43,7,SUMMER15,15,DV_61000005
OR_31003015,CS_11006741,PD_21004841,2024-05-23,22:24:08,9,No Coupons,0,DV_61000001
OR_31003016,CS_11008308,PD_21008159,2024-03-13,7:06:42,10,No Coupons,0,DV_61000001
OR_31003017,CS_11008358,PD_21001542,2024-09-22,22:25:22,2,WELCOME10,10,DV_61000004
OR_31003018,CS_11008306,PD_21008276,2025-01-21,15:40:16,2,RALLY20,15,DV_61000002
OR_31003019,CS_11005269,PD_21006135,2024-08-02,13:33:21,1,FESTIVE20,15,DV_61000005
OR_31003020,CS_11005308,PD_21009284,2024-11-05,10:32:25,10,RALLY20,10,DV_61000002
OR_31003021,CS_11003344,PD_21009502,2024-06-08,6:01:14,6,No Coupons,0,DV_61000004
OR_31003022,CS_11000372,PD_21001979,2024-09-05,6:38:24,9,FESTIVE20,10,DV_61000004
OR_31003023,CS_11006801,PD_21007019,2024-08-24,12:07:29,10,SUMMER15,20,DV_61000002
OR_31003024,CS_11005092,PD_21002330,2024-11-05,5:54:54,6,FESTIVE20,10,DV_61000003
OR_31003025,CS_11006372,PD_21000020,2024-11-22,2:32:41,5,FESTIVE20,15,DV_61000004
OR_31003026,CS_11002238,PD_21004138,2024-09-19,13:53:20,4,FESTIVE20,15,DV_61000005
